State,SourceX,SourceY,Correlation
NC,Natural Gas,Other Gases,-0.16795113180952392
NC,Natural Gas,Petroleum,-0.49420148800938635
NC,Natural Gas,Pumped Storage,-0.5576726336501102
NC,Natural Gas,Solar,0.8509775919888488
NC,Natural Gas,Wind,0.7669403661380471
NC,Natural Gas,Wood Fuels,0.5518139881113187
NC,Nuclear,Coal,-0.20542929818434166
NC,Nuclear,Hydro,-0.19854207795538814
NC,Nuclear,Natural Gas,0.5635392679863628
NC,Nuclear,Nuclear,1.0
NC,Nuclear,Other,0.5443674342348758
NC,Nuclear,Other Biomass,0.6052053820646953
NC,Nuclear,Other Gases,0.04050475450889907
NC,Nuclear,Petroleum,-0.02874213855160632
NC,Nuclear,Pumped Storage,-0.6402746729310326
NC,Nuclear,Solar,0.41187413661137723
NC,Nuclear,Wind,0.36270207213812145
NC,Nuclear,Wood Fuels,0.4872689133741284
NC,Other,Coal,-0.6218396567140961
NC,Other,Hydro,0.015816913735382528
NC,Other,Natural Gas,0.8106350594367279
NC,Other,Nuclear,0.5443674342348758
NC,Other,Other,1.0
NC,Other,Other Biomass,0.8622553982794924
NC,Other,Other Gases,-0.24815260132748318
NC,Other,Petroleum,-0.43992282745022826
NC,Other,Pumped Storage,-0.5139250295872466
NC,Other,Solar,0.4302648087668475
NC,Other,Wind,0.3685859809371624
NC,Other,Wood Fuels,0.7890862536611672
NC,Other Biomass,Coal,-0.8365927143191273
NC,Other Biomass,Hydro,0.1442696158016069
NC,Other Biomass,Natural Gas,0.9764973235942844
NC,Other Biomass,Nuclear,0.6052053820646953
NC,Other Biomass,Other,0.8622553982794924
NC,Other Biomass,Other Biomass,1.0
NC,Other Biomass,Other Gases,-0.15494465828964565
NC,Other Biomass,Petroleum,-0.46641798214910596
NC,Other Biomass,Pumped Storage,-0.5872093267367905
NC,Other Biomass,Solar,0.800110754361553
NC,Other Biomass,Wind,0.7472865915748249
NC,Other Biomass,Wood Fuels,0.6237288461302077
NC,Other Gases,Coal,0.22755485572364317
NC,Other Gases,Hydro,-0.385419109361247
NC,Other Gases,Natural Gas,-0.16795113180952392
NC,Other Gases,Nuclear,0.04050475450889907
NC,Other Gases,Other,-0.24815260132748318
NC,Other Gases,Other Biomass,-0.15494465828964565
NC,Other Gases,Other Gases,1.0
NC,Other Gases,Petroleum,0.2799105609305337
NC,Other Gases,Pumped Storage,-0.18139093917153892
NC,Other Gases,Solar,-0.12633875225363447
NC,Other Gases,Wind,-0.11204025763260808
NC,Other Gases,Wood Fuels,-0.1109461839214561
NC,Petroleum,Coal,0.6258431905167355
NC,Petroleum,Hydro,-0.17569038060360126
NC,Petroleum,Natural Gas,-0.49420148800938635
NC,Petroleum,Nuclear,-0.02874213855160632
NC,Petroleum,Other,-0.43992282745022826
NC,Petroleum,Other Biomass,-0.46641798214910596
NC,Petroleum,Other Gases,0.2799105609305337
NC,Petroleum,Petroleum,1.0
NC,Petroleum,Pumped Storage,0.3179592928698588
NC,Petroleum,Solar,-0.4231563266745122
NC,Petroleum,Wind,-0.34135764506655114
NC,Petroleum,Wood Fuels,-0.3266315355273929
NC,Pumped Storage,Coal,0.3240922613182261
NC,Pumped Storage,Hydro,0.2982109160374534
NC,Pumped Storage,Natural Gas,-0.5576726336501102
NC,Pumped Storage,Nuclear,-0.6402746729310326
NC,Pumped Storage,Other,-0.5139250295872466
NC,Pumped Storage,Other Biomass,-0.5872093267367905
NC,Pumped Storage,Other Gases,-0.18139093917153892
NC,Pumped Storage,Petroleum,0.3179592928698588
NC,Pumped Storage,Pumped Storage,1.0
NC,Pumped Storage,Solar,-0.3887197993007572
NC,Pumped Storage,Wind,-0.349860740314078
NC,Pumped Storage,Wood Fuels,-0.5380613843199006
NC,Solar,Coal,-0.8329633164796106
NC,Solar,Hydro,0.32037553780622674
NC,Solar,Natural Gas,0.8509775919888488
NC,Solar,Nuclear,0.41187413661137723
NC,Solar,Other,0.4302648087668475
NC,Solar,Other Biomass,0.800110754361553
NC,Solar,Other Gases,-0.12633875225363447
NC,Solar,Petroleum,-0.4231563266745122
NC,Solar,Pumped Storage,-0.3887197993007572
NC,Solar,Solar,1.0
NC,Solar,Wind,0.9465916028844608
NC,Solar,Wood Fuels,0.15170373368164083
NC,Wind,Coal,-0.7593603287667349
NC,Wind,Hydro,0.326755633118961
NC,Wind,Natural Gas,0.7669403661380471
NC,Wind,Nuclear,0.36270207213812145
NC,Wind,Other,0.3685859809371624
NC,Wind,Other Biomass,0.7472865915748249
NC,Wind,Other Gases,-0.11204025763260808
NC,Wind,Petroleum,-0.34135764506655114
NC,Wind,Pumped Storage,-0.349860740314078
NC,Wind,Solar,0.9465916028844608
NC,Wind,Wind,1.0
NC,Wind,Wood Fuels,0.16593605641056766
NC,Wood Fuels,Coal,-0.34167606769221154
NC,Wood Fuels,Hydro,-0.07296442726585645
NC,Wood Fuels,Natural Gas,0.5518139881113187
NC,Wood Fuels,Nuclear,0.4872689133741284
NC,Wood Fuels,Other,0.7890862536611672
NC,Wood Fuels,Other Biomass,0.6237288461302077
NC,Wood Fuels,Other Gases,-0.1109461839214561
NC,Wood Fuels,Petroleum,-0.3266315355273929
NC,Wood Fuels,Pumped Storage,-0.5380613843199006
NC,Wood Fuels,Solar,0.15170373368164083
NC,Wood Fuels,Wind,0.16593605641056766
NC,Wood Fuels,Wood Fuels,1.0
ND,Coal,Coal,1.0
ND,Coal,Hydro,-0.4385180400711501
ND,Coal,Natural Gas,-0.6251044257054972
ND,Coal,Other,-0.3129201034529321
ND,Coal,Other Biomass,0.3481587474483533
ND,Coal,Other Gases,0.31659159652457797
ND,Coal,Petroleum,0.06826082091804074
ND,Coal,Wind,-0.5502946873818794
ND,Hydro,Coal,-0.4385180400711501
ND,Hydro,Hydro,1.0
ND,Hydro,Natural Gas,0.3633306176304338
ND,Hydro,Other,0.3372474896385396
ND,Hydro,Other Biomass,-0.14881774556589203
ND,Hydro,Other Gases,0.05446046910097878
ND,Hydro,Petroleum,0.2580613895838831
ND,Hydro,Wind,0.4013626441368841
ND,Natural Gas,Coal,-0.6251044257054972
ND,Natural Gas,Hydro,0.3633306176304338
ND,Natural Gas,Natural Gas,1.0
ND,Natural Gas,Other,0.6318400415148179
ND,Natural Gas,Other Biomass,-0.3675762246037518
ND,Natural Gas,Other Gases,-0.03453505552941334
ND,Natural Gas,Petroleum,-0.4509533559947034
ND,Natural Gas,Wind,0.9044879078463306
ND,Other,Coal,-0.3129201034529321
ND,Other,Hydro,0.3372474896385396
ND,Other,Natural Gas,0.6318400415148179
ND,Other,Other,1.0
ND,Other,Other Biomass,-0.10836349719244481
ND,Other,Other Gases,-0.3520091307361935
ND,Other,Petroleum,-0.5652031576714207
ND,Other,Wind,0.8293904014858047
ND,Other Biomass,Coal,0.3481587474483533
ND,Other Biomass,Hydro,-0.14881774556589203
ND,Other Biomass,Natural Gas,-0.3675762246037518
ND,Other Biomass,Other,-0.10836349719244481
ND,Other Biomass,Other Biomass,1.0
ND,Other Biomass,Other Gases,-0.013845674571607658
ND,Other Biomass,Petroleum,0.17271693926180515
ND,Other Biomass,Wind,-0.2884150008980341
ND,Other Gases,Coal,0.31659159652457797
ND,Other Gases,Hydro,0.05446046910097878
ND,Other Gases,Natural Gas,-0.03453505552941334
ND,Other Gases,Other,-0.3520091307361935
ND,Other Gases,Other Biomass,-0.013845674571607658
ND,Other Gases,Other Gases,1.0
ND,Other Gases,Petroleum,0.06340347569409029
ND,Other Gases,Wind,-0.11346695025029528
ND,Petroleum,Coal,0.06826082091804074
ND,Petroleum,Hydro,0.2580613895838831
ND,Petroleum,Natural Gas,-0.4509533559947034
ND,Petroleum,Other,-0.5652031576714207
ND,Petroleum,Other Biomass,0.17271693926180515
ND,Petroleum,Other Gases,0.06340347569409029
ND,Petroleum,Petroleum,1.0
ND,Petroleum,Wind,-0.5695148825363248
ND,Wind,Coal,-0.5502946873818794
ND,Wind,Hydro,0.4013626441368841
ND,Wind,Natural Gas,0.9044879078463306
ND,Wind,Other,0.8293904014858047
ND,Wind,Other Biomass,-0.2884150008980341
ND,Wind,Other Gases,-0.11346695025029528
ND,Wind,Petroleum,-0.5695148825363248
ND,Wind,Wind,1.0
NE,Coal,Coal,1.0
NE,Coal,Hydro,-0.07193935529437015
NE,Coal,Natural Gas,0.30581928705716044
NE,Coal,Nuclear,0.07039912257413332
NE,Coal,Other,0.03609206147506979
NE,Coal,Other Biomass,0.7184211778424502
NE,Coal,Other Gases,0.06326727595325216
NE,Coal,Petroleum,0.1799939827006747
NE,Coal,Solar,0.018912310875850293
NE,Coal,Wind,0.2369227396137196
NE,Hydro,Coal,-0.07193935529437015
NE,Hydro,Hydro,1.0
NE,Hydro,Natural Gas,-0.1959589356308505
NE,Hydro,Nuclear,-0.25379172642118214
NE,Hydro,Other,-0.013615776041373463
NE,Hydro,Other Biomass,-0.1409521860299802
NE,Hydro,Other Gases,-0.1726200850226684
NE,Hydro,Petroleum,0.008485779070592255
NE,Hydro,Solar,0.1179632140406873
NE,Hydro,Wind,0.15823368590088963
NE,Natural Gas,Coal,0.30581928705716044
NE,Natural Gas,Hydro,-0.1959589356308505
NE,Natural Gas,Natural Gas,1.0
NE,Natural Gas,Nuclear,-0.2713332740555161
NE,Natural Gas,Other,-0.2457442632294822
NE,Natural Gas,Other Biomass,0.6834539199590385
NE,Natural Gas,Other Gases,-0.1561454848661733
NE,Natural Gas,Petroleum,0.05669435981072997
NE,Natural Gas,Solar,0.7293768166363945
NE,Natural Gas,Wind,0.7311845768727449
NE,Nuclear,Coal,0.07039912257413332
NE,Nuclear,Hydro,-0.25379172642118214
NE,Nuclear,Natural Gas,-0.2713332740555161
NE,Nuclear,Nuclear,1.0
NE,Nuclear,Other,0.11124422114061557
NE,Nuclear,Other Biomass,-0.1574019888718794
NE,Nuclear,Other Gases,0.16122129862112755
NE,Nuclear,Petroleum,0.05591999803911787
NE,Nuclear,Solar,-0.46942718346976325
NE,Nuclear,Wind,-0.43718505293446214
NE,Other,Coal,0.03609206147506979
NE,Other,Hydro,-0.013615776041373463
NE,Other,Natural Gas,-0.2457442632294822
NE,Other,Nuclear,0.11124422114061557
NE,Other,Other,1.0
NE,Other,Other Biomass,-0.2580803735616104
NE,Other,Other Gases,-0.02579663307089658
NE,Other,Petroleum,-0.12060436344632783
NE,Other,Solar,-0.3402023620662502
NE,Other,Wind,-0.32072938313213223
NE,Other Biomass,Coal,0.7184211778424502
NE,Other Biomass,Hydro,-0.1409521860299802
NE,Other Biomass,Natural Gas,0.6834539199590385
NE,Other Biomass,Nuclear,-0.1574019888718794
NE,Other Biomass,Other,-0.2580803735616104
NE,Other Biomass,Other Biomass,1.0
NE,Other Biomass,Other Gases,-0.048610180634614336
NE,Other Biomass,Petroleum,-0.09630145997048044
NE,Other Biomass,Solar,0.5496144174241739
NE,Other Biomass,Wind,0.7350016595053296
NE,Other Gases,Coal,0.06326727595325216
NE,Other Gases,Hydro,-0.1726200850226684
NE,Other Gases,Natural Gas,-0.1561454848661733
NE,Other Gases,Nuclear,0.16122129862112755
NE,Other Gases,Other,-0.02579663307089658
NE,Other Gases,Other Biomass,-0.048610180634614336
NE,Other Gases,Other Gases,1.0
NE,Other Gases,Petroleum,0.17750916374318496
NE,Other Gases,Solar,-0.123546306759032
NE,Other Gases,Wind,-0.18282727105130941
NE,Petroleum,Coal,0.1799939827006747
NE,Petroleum,Hydro,0.008485779070592255
NE,Petroleum,Natural Gas,0.05669435981072997
NE,Petroleum,Nuclear,0.05591999803911787
NE,Petroleum,Other,-0.12060436344632783
NE,Petroleum,Other Biomass,-0.09630145997048044
NE,Petroleum,Other Gases,0.17750916374318496
NE,Petroleum,Petroleum,1.0
NE,Petroleum,Solar,0.013504225783563863
NE,Petroleum,Wind,-0.13841754265571274
NE,Solar,Coal,0.018912310875850293
NE,Solar,Hydro,0.1179632140406873
NE,Solar,Natural Gas,0.7293768166363945
NE,Solar,Nuclear,-0.46942718346976325
NE,Solar,Other,-0.3402023620662502
NE,Solar,Other Biomass,0.5496144174241739
NE,Solar,Other Gases,-0.123546306759032
NE,Solar,Petroleum,0.013504225783563863
NE,Solar,Solar,1.0
NE,Solar,Wind,0.9282158651034284
NE,Wind,Coal,0.2369227396137196
NE,Wind,Hydro,0.15823368590088963
NE,Wind,Natural Gas,0.7311845768727449
NE,Wind,Nuclear,-0.43718505293446214
NE,Wind,Other,-0.32072938313213223
NE,Wind,Other Biomass,0.7350016595053296
NE,Wind,Other Gases,-0.18282727105130941
NE,Wind,Petroleum,-0.13841754265571274
NE,Wind,Solar,0.9282158651034284
NE,Wind,Wind,1.0
NH,Coal,Coal,1.0
NH,Coal,Hydro,0.34338943842600494
NH,Coal,Natural Gas,-0.3012892821859444
NH,Coal,Nuclear,-0.3471538944131762
NH,Coal,Other,-0.3335579828393272
NH,Coal,Other Biomass,0.5711501741101674
NH,Coal,Petroleum,0.6123389896482745
NH,Coal,Solar,-0.4556668816790862
NH,Coal,Wind,-0.9559798365309151
NH,Coal,Wood Fuels,-0.6170803018746098
NH,Hydro,Coal,0.34338943842600494
NH,Hydro,Hydro,1.0
NH,Hydro,Natural Gas,-0.07972115213829403
NH,Hydro,Nuclear,-0.36653065047851324
NH,Hydro,Other,-0.384702056314652
NH,Hydro,Other Biomass,0.16318901193212917
NH,Hydro,Petroleum,0.3458630566731996
NH,Hydro,Solar,-0.3600072331192164
NH,Hydro,Wind,-0.41384070470261125
NH,Hydro,Wood Fuels,-0.09551711988938218
NH,Natural Gas,Coal,-0.3012892821859444
NH,Natural Gas,Hydro,-0.07972115213829403
NH,Natural Gas,Natural Gas,1.0
NH,Natural Gas,Nuclear,0.5131942498732436
NH,Natural Gas,Other,0.8290304354042404
NH,Natural Gas,Other Biomass,-0.6026247835262346
NH,Natural Gas,Petroleum,-0.5131979530576898
NH,Natural Gas,Solar,0.0948235487370972
NH,Natural Gas,Wind,0.3505328939670847
NH,Natural Gas,Wood Fuels,0.1645594374393966
NH,Nuclear,Coal,-0.3471538944131762
NH,Nuclear,Hydro,-0.36653065047851324
NH,Nuclear,Natural Gas,0.5131942498732436
NH,Nuclear,Nuclear,1.0
NH,Nuclear,Other,0.6173002394402618
NH,Nuclear,Other Biomass,-0.2690478357076753
NH,Nuclear,Petroleum,-0.5938047053701357
NH,Nuclear,Solar,0.1425088448587728
NH,Nuclear,Wind,0.4902417984100666
NH,Nuclear,Wood Fuels,0.23247673966659813
NH,Other,Coal,-0.3335579828393272
NH,Other,Hydro,-0.384702056314652
NH,Other,Natural Gas,0.8290304354042404
NH,Other,Nuclear,0.6173002394402618
NH,Other,Other,1.0
NH,Other,Other Biomass,-0.6189257038746503
NH,Other,Petroleum,-0.5741360607263409
NH,Other,Solar,0.1721479404404111
NH,Other,Wind,0.4166918566148872
NH,Other,Wood Fuels,0.051250208942747205
NH,Other Biomass,Coal,0.5711501741101674
NH,Other Biomass,Hydro,0.16318901193212917
NH,Other Biomass,Natural Gas,-0.6026247835262346
NH,Other Biomass,Nuclear,-0.2690478357076753
NH,Other Biomass,Other,-0.6189257038746503
NH,Other Biomass,Other Biomass,1.0
NH,Other Biomass,Petroleum,0.43147969547754517
NH,Other Biomass,Solar,-0.16532417796191826
NH,Other Biomass,Wind,-0.5372470287132464
NH,Other Biomass,Wood Fuels,-0.3975632635000558
NH,Petroleum,Coal,0.6123389896482745
NH,Petroleum,Hydro,0.3458630566731996
NH,Petroleum,Natural Gas,-0.5131979530576898
NH,Petroleum,Nuclear,-0.5938047053701357
NH,Petroleum,Other,-0.5741360607263409
NH,Petroleum,Other Biomass,0.43147969547754517
NH,Petroleum,Petroleum,1.0
NH,Petroleum,Solar,-0.2505479727374471
NH,Petroleum,Wind,-0.6309659748600626
NH,Petroleum,Wood Fuels,-0.4100751275551861
NH,Solar,Coal,-0.4556668816790862
NH,Solar,Hydro,-0.3600072331192164
NH,Solar,Natural Gas,0.0948235487370972
NH,Solar,Nuclear,0.1425088448587728
NH,Solar,Other,0.1721479404404111
NH,Solar,Other Biomass,-0.16532417796191826
NH,Solar,Petroleum,-0.2505479727374471
NH,Solar,Solar,1.0
NH,Solar,Wind,0.5039391952134927
NH,Solar,Wood Fuels,-0.2431408281043421
NH,Wind,Coal,-0.9559798365309151
NH,Wind,Hydro,-0.41384070470261125
NH,Wind,Natural Gas,0.3505328939670847
NH,Wind,Nuclear,0.4902417984100666
NH,Wind,Other,0.4166918566148872
NH,Wind,Other Biomass,-0.5372470287132464
NH,Wind,Petroleum,-0.6309659748600626
NH,Wind,Solar,0.5039391952134927
NH,Wind,Wind,1.0
NH,Wind,Wood Fuels,0.5792758790964841
NH,Wood Fuels,Coal,-0.6170803018746098
NH,Wood Fuels,Hydro,-0.09551711988938218
NH,Wood Fuels,Natural Gas,0.1645594374393966
NH,Wood Fuels,Nuclear,0.23247673966659813
NH,Wood Fuels,Other,0.051250208942747205
NH,Wood Fuels,Other Biomass,-0.3975632635000558
NH,Wood Fuels,Petroleum,-0.4100751275551861
NH,Wood Fuels,Solar,-0.2431408281043421
NH,Wood Fuels,Wind,0.5792758790964841
NH,Wood Fuels,Wood Fuels,1.0
NJ,Coal,Coal,1.0
NJ,Coal,Hydro,0.3491560516832841
NJ,Coal,Natural Gas,-0.7887728884811589
NJ,Coal,Nuclear,-0.18687938366212706
NJ,Coal,Other,-0.3552734201237027
NJ,Coal,Other Biomass,0.14612211086418184
NJ,Coal,Other Gases,0.10345625160937998
NJ,Coal,Petroleum,0.44144689590736547
NJ,Coal,Pumped Storage,-0.35740518258372156
NJ,Coal,Solar,-0.8058532005965893
NJ,Coal,Wind,-0.6167148858991631
NJ,Coal,Wood Fuels,0.05793518471768178
NJ,Hydro,Coal,0.3491560516832841
NJ,Hydro,Hydro,1.0
NJ,Hydro,Natural Gas,-0.30758778247602003
NJ,Hydro,Nuclear,0.12406432817173564
NJ,Hydro,Other,0.12937830239026007
NJ,Hydro,Other Biomass,-0.36306407800762686
NJ,Hydro,Other Gases,-0.18866890099119557
NJ,Hydro,Petroleum,0.13536161528417182
NJ,Hydro,Pumped Storage,-0.3214690935835043
NJ,Hydro,Solar,-0.1869320997504099
NJ,Hydro,Wind,-0.04067913229602096
NJ,Hydro,Wood Fuels,0.21952547612137424
NJ,Natural Gas,Coal,-0.7887728884811589
NJ,Natural Gas,Hydro,-0.30758778247602003
NJ,Natural Gas,Natural Gas,1.0
NJ,Natural Gas,Nuclear,0.38961471679531495
NJ,Natural Gas,Other,0.648933180542657
NJ,Natural Gas,Other Biomass,0.004693805192009853
NJ,Natural Gas,Other Gases,0.04258664365067969
NJ,Natural Gas,Petroleum,-0.7107099678438809
NJ,Natural Gas,Pumped Storage,0.097172864457271
NJ,Natural Gas,Solar,0.8289543240468141
NJ,Natural Gas,Wind,0.7952479888718043
NJ,Natural Gas,Wood Fuels,-0.3028595216081945
NJ,Nuclear,Coal,-0.18687938366212706
NJ,Nuclear,Hydro,0.12406432817173564
NJ,Nuclear,Natural Gas,0.38961471679531495
NJ,Nuclear,Nuclear,1.0
NJ,Nuclear,Other,0.7525822284155611
NJ,Nuclear,Other Biomass,-0.1668833191565375
NJ,Nuclear,Other Gases,0.16418511444144127
NJ,Nuclear,Petroleum,-0.5679446250824427
NJ,Nuclear,Pumped Storage,-0.47976359551414755
NJ,Nuclear,Solar,0.20778478329819944
NJ,Nuclear,Wind,0.549690113613489
NJ,Nuclear,Wood Fuels,-0.13528125714528424
NJ,Other,Coal,-0.3552734201237027
NJ,Other,Hydro,0.12937830239026007
NJ,Other,Natural Gas,0.648933180542657
NJ,Other,Nuclear,0.7525822284155611
NJ,Other,Other,1.0
NJ,Other,Other Biomass,-0.34430425318389274
NJ,Other,Other Gases,-0.15933828060491378
NJ,Other,Petroleum,-0.746571404855047
NJ,Other,Pumped Storage,-0.4161147480517462
NJ,Other,Solar,0.5082095707842754
NJ,Other,Wind,0.7370724639796027
NJ,Other,Wood Fuels,-0.24808761896513165
NJ,Other Biomass,Coal,0.14612211086418184
NJ,Other Biomass,Hydro,-0.36306407800762686
NJ,Other Biomass,Natural Gas,0.004693805192009853
NJ,Other Biomass,Nuclear,-0.1668833191565375
NJ,Other Biomass,Other,-0.34430425318389274
NJ,Other Biomass,Other Biomass,1.0
NJ,Other Biomass,Other Gases,0.6167613647033663
NJ,Other Biomass,Petroleum,-0.00980182514431657
NJ,Other Biomass,Pumped Storage,0.13408634830892482
NJ,Other Biomass,Solar,-0.2220530172840129
NJ,Other Biomass,Wind,-0.22692504915791803
NJ,Other Biomass,Wood Fuels,-0.5972565559085248
NJ,Other Gases,Coal,0.10345625160937998
NJ,Other Gases,Hydro,-0.18866890099119557
NJ,Other Gases,Natural Gas,0.04258664365067969
NJ,Other Gases,Nuclear,0.16418511444144127
NJ,Other Gases,Other,-0.15933828060491378
NJ,Other Gases,Other Biomass,0.6167613647033663
NJ,Other Gases,Other Gases,1.0
NJ,Other Gases,Petroleum,-0.14253690467826471
NJ,Other Gases,Pumped Storage,0.21579246270924024
NJ,Other Gases,Solar,-0.023346792680165523
NJ,Other Gases,Wind,-0.10219235891117853
NJ,Other Gases,Wood Fuels,-0.21603491359997534
NJ,Petroleum,Coal,0.44144689590736547
NJ,Petroleum,Hydro,0.13536161528417182
NJ,Petroleum,Natural Gas,-0.7107099678438809
NJ,Petroleum,Nuclear,-0.5679446250824427
NJ,Petroleum,Other,-0.746571404855047
NJ,Petroleum,Other Biomass,-0.00980182514431657
NJ,Petroleum,Other Gases,-0.14253690467826471
NJ,Petroleum,Petroleum,1.0
NJ,Petroleum,Pumped Storage,0.2059364190699886
NJ,Petroleum,Solar,-0.5618764746861208
NJ,Petroleum,Wind,-0.7739276771591387
NJ,Petroleum,Wood Fuels,0.34835500051197227
NJ,Pumped Storage,Coal,-0.35740518258372156
NJ,Pumped Storage,Hydro,-0.3214690935835043
NJ,Pumped Storage,Natural Gas,0.097172864457271
NJ,Pumped Storage,Nuclear,-0.47976359551414755
NJ,Pumped Storage,Other,-0.4161147480517462
NJ,Pumped Storage,Other Biomass,0.13408634830892482
NJ,Pumped Storage,Other Gases,0.21579246270924024
NJ,Pumped Storage,Petroleum,0.2059364190699886
NJ,Pumped Storage,Pumped Storage,1.0
NJ,Pumped Storage,Solar,0.28795568697461754
NJ,Pumped Storage,Wind,-0.2345686972951115
NJ,Pumped Storage,Wood Fuels,0.06860745548995514
NJ,Solar,Coal,-0.8058532005965893
NJ,Solar,Hydro,-0.1869320997504099
NJ,Solar,Natural Gas,0.8289543240468141
NJ,Solar,Nuclear,0.20778478329819944
NJ,Solar,Other,0.5082095707842754
NJ,Solar,Other Biomass,-0.2220530172840129
NJ,Solar,Other Gases,-0.023346792680165523
NJ,Solar,Petroleum,-0.5618764746861208
NJ,Solar,Pumped Storage,0.28795568697461754
NJ,Solar,Solar,1.0
NJ,Solar,Wind,0.6946909140681876
NJ,Solar,Wood Fuels,-0.11003647963685034
NJ,Wind,Coal,-0.6167148858991631
NJ,Wind,Hydro,-0.04067913229602096
NJ,Wind,Natural Gas,0.7952479888718043
NJ,Wind,Nuclear,0.549690113613489
NJ,Wind,Other,0.7370724639796027
NJ,Wind,Other Biomass,-0.22692504915791803
NJ,Wind,Other Gases,-0.10219235891117853
NJ,Wind,Petroleum,-0.7739276771591387
NJ,Wind,Pumped Storage,-0.2345686972951115
NJ,Wind,Solar,0.6946909140681876
NJ,Wind,Wind,1.0
NJ,Wind,Wood Fuels,-0.17028694104403042
NJ,Wood Fuels,Coal,0.05793518471768178
NJ,Wood Fuels,Hydro,0.21952547612137424
NJ,Wood Fuels,Natural Gas,-0.3028595216081945
NJ,Wood Fuels,Nuclear,-0.13528125714528424
NJ,Wood Fuels,Other,-0.24808761896513165
NJ,Wood Fuels,Other Biomass,-0.5972565559085248
NJ,Wood Fuels,Other Gases,-0.21603491359997534
NJ,Wood Fuels,Petroleum,0.34835500051197227
NJ,Wood Fuels,Pumped Storage,0.06860745548995514
NJ,Wood Fuels,Solar,-0.11003647963685034
NJ,Wood Fuels,Wind,-0.17028694104403042
NJ,Wood Fuels,Wood Fuels,1.0
NM,Coal,Coal,1.0
NM,Coal,Geothermal,-0.8318715919069831
NM,Coal,Hydro,0.46646840550212126
NM,Coal,Natural Gas,-0.7218888127114814
NM,Coal,Other,0.31827579214508284
NM,Coal,Other Biomass,-0.5101820429315878
NM,Coal,Petroleum,-0.21930122155596327
NM,Coal,Solar,-0.9441661656316804
NM,Coal,Wind,-0.8742226242947956
NM,Geothermal,Coal,-0.8318715919069831
NM,Geothermal,Geothermal,1.0
NM,Geothermal,Hydro,-0.3721673259536157
NM,Geothermal,Natural Gas,0.6509667641086092
NM,Geothermal,Other,-0.3760283179458299
NM,Geothermal,Other Biomass,0.4863730634251278
NM,Geothermal,Petroleum,0.4500650949701499
NM,Geothermal,Solar,0.8924504512243834
NM,Geothermal,Wind,0.8844102236443314
NM,Hydro,Coal,0.46646840550212126
NM,Hydro,Geothermal,-0.3721673259536157
NM,Hydro,Hydro,1.0
NM,Hydro,Natural Gas,-0.45693475528233435
NM,Hydro,Other,0.17688350668363848
NM,Hydro,Other Biomass,-0.020660138322700153
NM,Hydro,Petroleum,-0.2152460249650166
NM,Hydro,Solar,-0.5079278084530034
NM,Hydro,Wind,-0.47092041563333303
NM,Natural Gas,Coal,-0.7218888127114814
NM,Natural Gas,Geothermal,0.6509667641086092
NM,Natural Gas,Hydro,-0.45693475528233435
NM,Natural Gas,Natural Gas,1.0
NM,Natural Gas,Other,-0.0643213266672852
NM,Natural Gas,Other Biomass,0.6407016953436578
NM,Natural Gas,Petroleum,0.35929404234411055
NM,Natural Gas,Solar,0.7856376512736808
NM,Natural Gas,Wind,0.8260044903694329
NM,Other,Coal,0.31827579214508284
NM,Other,Geothermal,-0.3760283179458299
NM,Other,Hydro,0.17688350668363848
NM,Other,Natural Gas,-0.0643213266672852
NM,Other,Other,1.0
NM,Other,Other Biomass,-0.035412645301245986
NM,Other,Petroleum,-0.039096895157640595
NM,Other,Solar,-0.3765026198693806
NM,Other,Wind,-0.29426093037513573
NM,Other Biomass,Coal,-0.5101820429315878
NM,Other Biomass,Geothermal,0.4863730634251278
NM,Other Biomass,Hydro,-0.020660138322700153
NM,Other Biomass,Natural Gas,0.6407016953436578
NM,Other Biomass,Other,-0.035412645301245986
NM,Other Biomass,Other Biomass,1.0
NM,Other Biomass,Petroleum,0.20923364228957955
NM,Other Biomass,Solar,0.5230596748758027
NM,Other Biomass,Wind,0.5748252140027279
NM,Petroleum,Coal,-0.21930122155596327
NM,Petroleum,Geothermal,0.4500650949701499
NM,Petroleum,Hydro,-0.2152460249650166
NM,Petroleum,Natural Gas,0.35929404234411055
NM,Petroleum,Other,-0.039096895157640595
NM,Petroleum,Other Biomass,0.20923364228957955
NM,Petroleum,Petroleum,1.0
NM,Petroleum,Solar,0.24606549253971757
NM,Petroleum,Wind,0.25511286852507375
NM,Solar,Coal,-0.9441661656316804
NM,Solar,Geothermal,0.8924504512243834
NM,Solar,Hydro,-0.5079278084530034
NM,Solar,Natural Gas,0.7856376512736808
NM,Solar,Other,-0.3765026198693806
NM,Solar,Other Biomass,0.5230596748758027
NM,Solar,Petroleum,0.24606549253971757
NM,Solar,Solar,1.0
NM,Solar,Wind,0.9522829549930527
NM,Wind,Coal,-0.8742226242947956
NM,Wind,Geothermal,0.8844102236443314
NM,Wind,Hydro,-0.47092041563333303
NM,Wind,Natural Gas,0.8260044903694329
NM,Wind,Other,-0.29426093037513573
NM,Wind,Other Biomass,0.5748252140027279
NM,Wind,Petroleum,0.25511286852507375
NM,Wind,Solar,0.9522829549930527
NM,Wind,Wind,1.0
NV,Coal,Coal,1.0
NV,Coal,Geothermal,-0.8398445180679665
NV,Coal,Hydro,0.13016108116271705
