Year,Name,State,Percentage Coal,Percentage Geothermal,Percentage Hydro,Percentage Natural Gas,Percentage Nuclear,Percentage Other,Percentage Other Biomass,Percentage Other Gases,Percentage Petroleum,Percentage Solar,Percentage Total,Percentage Wind,Percentage Wood Fuels,Percentage Total Renewable,Percentage Renewable Including Nuclear
2005,Texas,TX,37.40098848,0,0.335937755,49.83131945,9.638393672,0.224447492,0.062194216,0.824811188,0.398996672,0,100,1.068198415,0.214712669,1.681043054,11.31943673
2005,US-TOTAL,US-TOTAL,49.63411141,0.362274069,6.665673881,18.76401798,19.28248701,0.316146054,0.38024132,0.332003464,3.013866236,0.013569338,100,0.439178604,0.958134809,8.819072019,28.10155903
2005,Utah,UT,94.24939482,0.484216863,2.055444275,3.085279597,0,0.008127838,0.010344521,0,0.107189466,0,100,0,0,2.550005658,2.550005658
2005,Virginia,VA,44.87396578,0,1.880283437,10.50728408,35.36534599,0.606556284,0.880638693,0,5.402197242,0,100,0,2.283536187,5.044458318,40.40980431
2005,Vermont,VT,0,0,21.18004008,0.039183068,71.221296,0,0,0,0.178055558,0,100,0.200918178,7.180489631,28.56144788,99.78274388
2005,Washington,WA,10.29208014,0,70.68508623,8.413155973,8.083366147,0.063572265,0.186719377,0.315521324,0.065997586,0,100,0.488859751,1.397332538,72.7579979,80.84136404
2005,Wisconsin,WI,67.49622287,0,2.814764994,10.33049529,16.04697924,0.192775815,0.564109819,0,1.207463093,0,100,0.149687833,1.197499432,4.726062078,20.77304132
2005,West Virginia,WV,97.64031863,0,1.546110689,0.306636112,0,0.011978474,0.000270223,0.091332258,0.238493923,0,100,0.164368372,0.000491315,1.711240599,1.711240599
2005,Wyoming,WY,95.1245067,0,1.774024083,0.713188954,0,0.142909477,0,0.578454197,0.092840685,0,100,1.574075905,0,3.348099988,3.348099988
2006,Alaska,AK,9.250835719,0,18.33339651,60.79727644,0,0,0.092130934,0,11.50682247,0,100,0.011806664,0.007731267,18.44506538,18.44506538
2006,Alabama,AL,55.43732817,0,5.146927359,13.77420154,22.64877825,0.014857117,0.013805983,0.093054111,0.127872129,0,100,0,2.743176055,7.903909396,30.55268765
2006,Arkansas,AR,46.35547485,0,2.972199635,17.79301663,29.19868834,0.041912102,0.064072898,0,0.308121519,0,100,0,3.238299791,6.274572324,35.47326066
2006,Arizona,AZ,38.7411396,0,6.507078744,31.48601498,23.00186753,0,0.030838414,0,0.070283766,0.01258136,100,0,0.007893285,6.558391804,29.56025933
2006,California,CA,1.031068048,5.913981361,22.16220976,48.75080978,14.74115056,0.214058952,1.058352807,0.932868192,1.092337791,0.228124997,100,2.252228113,1.578465733,33.19336278,47.93451333
2006,Colorado,CO,71.5396514,0,3.533067435,23.5089274,0,0,0.060538456,0.004968603,0.041099954,0,100,1.707227057,0,5.300832948,5.300832948
2006,Connecticut,CT,12.34516058,0,1.56823753,30.2305542,47.83337835,2.12965118,2.176292444,0.004748897,3.687341372,0,100,0,0.024635445,3.769165419,51.60254377
2006,District of Columbia,DC,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0
2006,Delaware,DE,69.18251411,0,0,16.30101394,0,0,0.005806037,12.67398097,1.836698863,0,100,0,0,0.005806037,0.005806037
2006,Florida,FL,29.23926795,0,0.090914202,42.98790756,14.04519389,1.457272571,1.051031939,0.007563744,10.23639064,0,100,0,0.884457503,2.026403643,16.07159753
2006,Georgia,GA,62.67941137,0,1.861338402,9.391043016,23.19090049,0.085628449,0.041089714,0,0.604466157,0,100,0,2.43620385,4.338631966,27.52953245
2006,Hawaii,HI,13.39710779,1.836428797,1.038889111,0,0,1.519304061,2.817606172,0.369896673,78.3314967,0,100,0.689270704,0,6.382194783,6.382194783
2006,Iowa,IA,75.64330525,0,1.999293721,5.27667397,11.20284555,0.022922617,0.300979728,0,0.458014827,0,100,5.095964331,0,7.39623778,18.59908333
2006,Idaho,ID,0.614832492,0,83.98551182,9.699587295,0,0.544714904,0,0,0.001075744,0,100,1.267114321,3.887170894,89.13979704,89.13979704
2006,Illinois,IL,47.62781938,0,0.090045595,2.743377568,48.92980743,0.019946789,0.308824193,0.077339475,0.070544689,0,100,0.132294873,0,0.531164661,49.4609721
2006,Indiana,IN,94.75489913,0,0.375136635,2.055243587,0,0.333341027,0.168758033,2.199481694,0.113139122,0,100,0,0,0.543894669,0.543894669
2006,Kansas,KS,73.10775196,0,0.021195536,4.040542718,20.539327,0,0,0,0.112341395,0,100,2.178841385,0,2.200036921,22.73936392
2006,Kentucky,KY,92.31362365,0,2.623391198,1.19102542,0,0.021919788,0.090530597,0.003882905,3.381749055,0,100,0,0.373877386,3.087799182,3.087799182
2006,Louisiana,LA,26.83096597,0,0.784426587,46.12020618,18.40641371,0.786930936,0.089562651,1.753896746,2.059017093,0,100,0,3.168579022,4.042568259,22.44898197
2006,Massachusetts,MA,24.42737831,0,3.317365814,51.11362561,12.78496155,1.715605641,2.529884408,0,5.106051776,0,100,0,0.274702,6.121952222,18.90691377
2006,Maryland,MD,60.06923235,0,4.29822121,3.615847252,28.25018874,0.622251663,0.83358049,0.679054711,1.186198957,0,100,0,0.445424627,5.577226327,33.82741506
2006,Maine,ME,1.910434675,0,25.44058033,43.39784088,0,2.119007696,1.683099954,0,3.537873926,0,100,0,21.9111566,49.03483688,49.03483688
2006,Michigan,MI,60.21866145,0,1.350743658,10.13706972,25.82356731,0.499767504,0.654623626,0.366345905,0.357052814,0,100,0.001965231,1.51348025,3.520812766,29.34438008
2006,Minnesota,MN,62.11837798,0,1.073917626,4.810111479,24.76327107,0.560353849,0.778142759,0,0.928265447,0,100,3.85994054,1.107615495,6.819616419,31.58288749
2006,Missouri,MO,84.47234503,0,0.217277725,4.067592706,11.03398791,0.058678314,0.026039865,0.005552626,0.06655735,0,100,0,0.000104705,0.243422295,11.2774102
2006,Mississippi,MS,39.16457834,0,0,33.97413091,22.53697999,0.033671616,0.014017222,0.094579473,0.862467974,0,100,0,3.319576627,3.333593849,25.87057384
2006,Montana,MT,60.49200072,0,35.86718391,0.239275989,0,0,0,0.039679876,1.483964331,0,100,1.543609837,0.334288879,37.74508263,37.74508263
2006,North Carolina,NC,60.28601623,0,3.065941479,2.552065258,31.91570733,0.254949927,0.073266109,0,0.360291322,0,100,0,1.386868982,4.526076569,36.4417839
2006,North Dakota,ND,93.5166053,0,4.925446884,0.022878044,0,0,0.011476261,0.19085761,0.136261175,0,100,1.196474728,0,6.133397873,6.133397873
2006,Nebraska,NE,65.30649904,0,2.820924769,2.395963823,28.42647557,0,0.164237609,0,0.060994692,0,100,0.824904502,0,3.810066881,32.23654245
2006,New Hampshire,NH,17.61007392,0,6.92952835,27.22393507,42.59420736,0.268844362,0.708852257,0,1.990568669,0,100,0,2.673990009,10.31237062,52.90657798
2006,New Jersey,NJ,17.89439889,0,0.058378779,25.81274814,53.65372392,0.936655186,1.484003191,0.181655268,0.444017105,0,100,0.026344256,0,1.568726226,55.22245015
2006,New Mexico,NM,80.12480134,0,0.53188696,15.80437468,0,0,0.058727044,0,0.111325115,0,100,3.368884864,0,3.959498868,3.959498868
2006,Nevada,NV,22.76684241,4.217545738,6.458332012,66.49127549,0,0,0,0.011556803,0.054447546,0,100,0,0,10.67587775,10.67587775
2006,New York,NY,14.73853466,0,19.22087089,29.61638496,29.67966175,0.686488619,0.997741321,0,4.76436117,0,100,0.460667775,0.366799575,21.04607956,50.7257413
2006,Ohio,OH,85.8242673,0,0.406562075,1.530592311,10.83863947,0.001804624,0.021952072,0.23161395,0.871465925,0,100,0.009265021,0.263837257,0.701616425,11.54025589
2006,Oklahoma,OK,49.60997314,0,0.883070254,46.70501458,0,0.007710839,0,0.022860621,0.090278423,0,100,2.425042711,0.420992006,3.729104971,3.729104971
2006,Oregon,OR,4.444314046,0,70.95951224,21.06954549,0,0.075589566,0.185556262,0,0.022159441,0,100,1.745794651,1.497530169,74.38839333,74.38839333
2006,Pennsylvania,PA,56.01069861,0,1.299813202,6.188761615,34.41208497,0.330207364,0.652939804,0.253383282,0.693956369,0,100,0.165031474,0.312200092,2.429984572,36.84206954
2006,Rhode Island,RI,0,0,0.099015957,96.85813271,0,0,2.495306,0,0.547545338,0,100,0,0,2.594321957,2.594321957
2006,South Carolina,SC,39.7640757,0,1.820279619,6.112831008,51.17215378,0.095608229,0.106835456,1.61E-05,0.238664968,0,100,0,1.817696702,3.744811777,54.91696556
2006,South Dakota,SD,46.49183994,0,47.62643393,3.726976212,0,0.000799188,0,0,0.06533709,0,100,2.088613638,0,49.71504757,49.71504757
2006,Tennessee,TN,64.42033446,0,8.25104789,0.707343419,26.27887063,0.004937648,0.061955401,0.01451905,0.170612416,0,100,0.058137961,0.743063371,9.114204623,35.39307525
2006,Texas,TX,36.54458267,0,0.165251946,49.39557926,10.30105885,0.246942157,0.063832234,0.94821901,0.446644901,0,100,1.665202226,0.222686502,2.116972908,12.41803176
2006,US-TOTAL,US-TOTAL,48.97065083,0.358403351,7.11605426,20.08611515,19.36719081,0.319196789,0.396056688,0.348778513,1.578625208,0.012490607,100,0.654147229,0.953626953,9.490779089,28.8579699
2006,Utah,UT,89.31793764,0.461930794,1.809798454,8.212014136,0,0.011724698,0.036031998,0,0.150559853,0,100,0,0,2.307761246,2.307761246
2006,Virginia,VA,46.92535687,0,1.849189218,9.874771753,37.76336505,0.671988657,0.92844163,0,1.148511451,0,100,0,2.436094538,5.213725386,42.97709044
2006,Vermont,VT,0,0,21.4369178,0.026466812,72.08180461,0,0,0,0.104046331,0,100,0.150867886,6.199896561,27.78768225,99.86948686
2006,Washington,WA,5.889683161,0,75.79042312,6.927164,8.621076714,0.057470598,0.170063433,0.322217037,0.035331687,0,100,0.958984052,1.18405882,78.10352942,86.72460614
2006,Wisconsin,WI,65.08207686,0,2.723235359,8.693211629,19.84676535,0.178374887,0.63333062,0,1.423082794,0,100,0.164465052,1.255459071,4.776490102,24.62325545
2006,West Virginia,WV,97.50310406,0,1.676085407,0.385688748,0,0.00690502,0.000315512,0.056277298,0.186414221,0,100,0.185210799,0,1.861611717,1.861611717
2006,Wyoming,WY,94.47461992,0,1.857509091,1.104109944,0,0.10799912,0,0.682653027,0.101181995,0,100,1.671926903,0,3.529435994,3.529435994
2007,Alaska,AK,9.402904862,0,18.92902504,56.69721077,0,0,0.149470958,0,14.80621551,0,100,0.014835682,0.000322515,19.0936542,19.0936542
2007,Alabama,AL,54.22775649,0,2.875770867,16.15266518,23.86568654,0.0024912,0.011637651,0.124016286,0.109105241,0,100,0,2.63086985,5.518278368,29.38396491
2007,Arkansas,AR,47.15376349,0,5.928527747,15.32019717,28.36477958,0.031960079,0.078651942,0,0.17245328,0,100,0,2.895443195,8.902622884,37.26740246
2007,Arizona,AZ,36.4169832,0,5.821082174,33.94114326,23.62992923,0,0.029106862,0,0.043475894,0.007630956,100,0,0,5.857819992,29.48774922
2007,California,CA,1.090031951,6.161185696,12.96090326,54.87398501,16.97552793,0.199882303,1.093314891,0.862284495,1.106948436,0.264157169,100,2.648801079,1.616056482,24.74441858,41.7199465
2007,Colorado,CO,66.66186399,0,3.208335123,27.85123263,0,0.076408674,0.0577007,0.003544962,0.052775596,0.004095906,100,2.395800569,0,5.665932297,5.665932297
2007,Connecticut,CT,11.27098804,0,1.095109316,29.9342692,49.39868788,2.187396908,2.195168708,0.006620199,3.953003341,0,100,0,0.005052574,3.295330598,52.69401848
2007,District of Columbia,DC,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0
2007,Delaware,DE,65.87432183,0,0,22.28670814,0,0,0.563804558,8.44962769,2.825537783,0,100,0,0,0.563804558,0.563804558
2007,Florida,FL,30.12567738,0,0.06851597,44.49868523,12.9934349,1.435647487,1.052728452,0.006726229,8.962478982,0,100,0,0.856104929,1.977349351,14.97078425
2007,Georgia,GA,62.20759238,0,1.540550147,11.07707382,22.42083468,0.079569339,0.036735863,0,0.543023762,0,100,0,2.316209115,3.893495125,26.3143298
2007,Hawaii,HI,13.6901334,1.993228333,0.800660693,0,0,1.294463447,2.473496426,0.392132381,77.29070045,0,100,2.065176206,0,7.332561658,7.332561658
2007,Iowa,IA,76.29275632,0,1.932840197,6.207928516,9.076011378,0.023822427,0.30344723,0,0.626470989,0,100,5.536692814,3.21E-05,7.773012377,16.84902376
2007,Idaho,ID,0.727650103,0,78.55815493,14.43087659,0,0.597339398,0,0,0.001166832,0,100,1.500049068,4.184763078,84.24296708,84.24296708
2007,Illinois,IL,47.57045343,0,0.076763446,3.765855066,47.80211698,0.010475346,0.309758759,0.067048109,0.065747804,0,100,0.331781055,0,0.71830326,48.52042024
2007,Indiana,IN,94.00243263,0,0.344414338,3.070947221,0,0.291424396,0.177013581,1.983654082,0.130112985,0,100,0,0,0.521427919,0.521427919
2007,Kansas,KS,72.32377249,0,0.020950798,4.254819561,20.68771288,0,0,0,0.413287957,0,100,2.299456313,0,2.320407111,23.00812
2007,Kentucky,KY,93.06532489,0,1.716206249,1.847602063,0,0.016116172,0.09813596,0.004880416,2.870958953,0,100,0,0.3807753,2.195117508,2.195117508
2007,Louisiana,LA,24.89911327,0,0.89291091,47.43552349,18.4466194,0.719827207,0.088046523,1.956178103,2.431058137,0,100,0,3.130722958,4.111680391,22.55829979
2007,Massachusetts,MA,25.54242796,0,1.694031828,52.94641906,10.87558781,1.588990987,2.381399429,0,6.482295906,0,100,0,0.253116372,4.32854763,15.20413544
2007,Maryland,MD,59.16417181,0,3.291403047,4.464182622,28.5931984,0.57084034,0.797570832,0.752142658,1.961895874,0,100,0,0.404592429,4.493566308,33.0867647
2007,Maine,ME,2.328644572,0,23.17731017,41.38367655,0,1.952262715,1.614173162,0,5.074083767,0,100,0.614257919,23.85559734,49.26133859,49.26133859
2007,Michigan,MI,59.35012739,0,1.064445295,11.01415728,26.41603378,0.253931911,0.604997391,0.236706187,0.585470937,0,100,0.002282291,1.418324455,3.090049432,29.50608322
2007,Minnesota,MN,59.08914089,0,1.200165661,7.053309535,24.05206715,0.59638223,1.039639268,0.047439642,0.742688111,0,100,4.843843657,1.335327521,8.418976106,32.47104326
2007,Missouri,MO,82.37149329,0,1.321212609,5.462655727,10.28155592,0.040245486,0.032021957,0.003729989,0.066263257,0,100,0,0.000131647,1.353366213,11.63492214
2007,Mississippi,MS,34.7842583,0,0,42.63309661,18.70122836,0.014675178,0.010025241,0.084576104,0.798042734,0,100,0,2.974097472,2.984122712,21.68535108
2007,Montana,MT,63.44911063,0,32.36727534,0.366292884,0,0,0,0.065710401,1.654518832,0,100,1.713620517,0.383474852,34.46437071,34.46437071
2007,North Carolina,NC,61.47089342,0,2.293472772,3.425149053,30.77632276,0.262730054,0.066744648,0,0.380961344,0,100,0,1.218437792,3.578655211,34.35497797
2007,North Dakota,ND,93.40076521,0,4.180721913,0.053080785,0,0.003116182,0.043258246,0.168187367,0.162752463,0,100,1.988117834,0,6.212097993,6.212097993
2007,Nebraska,NE,60.50640546,0,1.070946656,3.421478589,34.03395013,0,0.188822145,0,0.110246684,0,100,0.668147246,0,1.927916047,35.96186618
2007,New Hampshire,NH,16.87238969,0,5.435492999,24.71956321,46.24223451,0.25158126,0.656505896,0,1.65310037,0,100,0,4.169132065,10.26113096,56.50336546
2007,New Jersey,NJ,16.29243204,0,0.033362988,29.921748,51.07665565,0.78025257,1.313466806,0.256176497,0.722454133,0,100,0.032569961,0,1.379399755,52.4560554
2007,New Mexico,NM,76.70804936,0,0.744686731,18.5075514,0,0,0.044445886,0,0.123580904,0,100,3.871685723,0,4.66081834,4.66081834
2007,Nevada,NV,21.70483104,3.834408089,6.131641223,68.14646436,0,0,0,0.013027347,0.035047727,0.134580212,100,0,0,10.10062952,10.10062952
2007,New York,NY,14.67352253,0,17.31065416,31.28190412,29.101478,0.639087189,0.993528273,0,5.617756211,0,100,0.571348713,0.337445456,19.2129766,48.3144546
2007,Ohio,OH,85.80465429,0,0.264531957,2.561878791,10.16015831,0.002141077,0.013545761,0.186440646,0.73973895,0,100,0.0095053,0.257404916,0.544987935,10.70514625
2007,Oklahoma,OK,47.29245399,0,4.210244579,45.51541186,0,0.034701063,0.005109923,0.030862784,0.220392742,0,100,2.539366906,0.379204108,7.133925518,7.133925518
2007,Oregon,OR,7.900868361,0,60.98181601,26.97578629,0,0.069870264,0.251885542,0,0.025939674,0,100,2.26405945,1.529772598,65.0275336,65.0275336
2007,Pennsylvania,PA,54.26776719,0,0.988985987,8.491194194,34.22393035,0.32905191,0.644266308,0.23618467,0.656413329,0,100,0.207891305,0.274037573,2.115181172,36.33911152
2007,Rhode Island,RI,0,0,0.061902079,97.26132947,0,0,2.195183326,0,0.481585124,0,100,0,0,2.257085405,2.257085405
2007,South Carolina,SC,40.21451509,0,1.504719312,5.76831184,51.449528,0.093195361,0.097291988,1.45E-05,0.210137813,0,100,0,1.83306841,3.43507971,54.88460771
2007,South Dakota,SD,43.27040766,0,47.53903828,5.72045944,0,0.000423687,0,0,1.025029312,0,100,2.444641622,0,49.9836799,49.9836799
2007,Tennessee,TN,63.33211125,0,5.193380252,0.758923487,30.17489469,0.002649469,0.055176237,0.014180966,0.244022375,0,100,0.052502587,0.912710426,6.213769501,36.38866419
2007,Texas,TX,36.32100793,0,0.405540874,49.2071694,10.10007598,0.218236452,0.090523298,0.888108365,0.322793802,0,100,2.221098425,0.225445467,2.942608064,13.04268405
2007,US-TOTAL,US-TOTAL,48.51045031,0.352131631,5.954418432,21.56951775,19.40039157,0.294247826,0.397535935,0.323651196,1.581501448,0.01471808,100,0.828771774,0.938571565,8.486147416,27.88653899
2007,Utah,UT,81.92348351,0.361286526,1.187461809,16.36278743,0,0.010312397,0.06838933,0,0.086278991,0,100,0,0,1.617137665,1.617137665
2007,Virginia,VA,45.20229304,0,1.592975911,13.91496867,34.79874754,0.608654816,0.986778965,0,2.676027862,0,100,0,2.287282291,4.867037167,39.6657847
2007,Vermont,VT,0,0,11.10321792,0.032437081,80.77035749,0,0,0,0.134127072,0,100,0.180490289,7.779370154,19.06307836,99.83343585
2007,Washington,WA,7.997755533,0,73.67888131,6.811271352,7.578786386,0.05829505,0.164829089,0.311965906,0.034621857,0,100,2.27854758,1.043441196,77.16569918,84.74448556
2007,Wisconsin,WI,63.14537338,0,2.391651574,10.23613427,20.36628915,0.164530625,0.686467385,0,1.598681067,0,100,0.172396141,1.23847799,4.488993089,24.85528224
2007,West Virginia,WV,97.79966401,0,1.335415184,0.413905176,0,0.000501421,0,0.059271966,0.212831239,0,100,0.178412066,0,1.513827249,1.513827249
2007,Wyoming,WY,94.5069351,0,1.598440233,1.301732679,0,0.15127926,0,0.683907865,0.103481027,0,100,1.654226022,0,3.252666255,3.252666255
2008,Alaska,AK,9.120474391,0,17.29637951,59.07852502,0,0,0.069108704,0,14.43452341,0,100,0.001003715,0,17.36649193,17.36649193
2008,Alabama,AL,51.14465051,0,4.206589715,15.33072948,26.73110925,0.00563653,0.023101408,0.139671726,0.140032321,0,100,0,2.278479737,6.50817086,33.23928011
2008,Arkansas,AR,47.43760859,0,8.465490104,15.36964913,25.73652155,0.040684442,0.084958313,0,0.11557564,0,100,0,2.663122504,11.21357092,36.95009247
2008,Arizona,AZ,36.69894849,0,6.099072912,32.49849162,24.48576824,0,0.019241721,0,0.043443295,0.01232555,100,0,0.063575696,6.194215878,30.67998412
2008,California,CA,1.096429589,6.194218646,11.60078635,57.69270005,15.61769652,0.274208727,1.135636882,0.810091579,0.837366239,0.322371025,100,2.589116562,1.674912779,23.51704225,39.13473877
2008,Colorado,CO,65.1693604,0,3.81599209,25.23778576,0,0.061358574,0.084426748,0,0.035764278,0.034344035,100,6.026846804,0.000252612,9.96186229,9.96186229
2008,Connecticut,CT,14.42513654,0,1.82895968,26.53729645,50.75045529,2.333924037,2.406753317,0,1.6897695,0,100,0,0.005370037,4.241083034,54.99153833
2008,District of Columbia,DC,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0
2008,Delaware,DE,70.00302638,0,0,18.43485752,0,0.145417785,2.171431366,6.332166332,2.913100613,0,100,0,0,2.171431366,2.171431366
2008,Florida,FL,29.51390918,0,0.093863134,47.06092719,14.63018646,1.287244564,1.062721187,0.004542499,5.45024423,0,100,0,0.896362012,2.052946333,16.68313279
2008,Georgia,GA,62.78117543,0,1.574917039,9.861259609,23.27260402,0.03774893,0.089360334,0,0.544571133,0,100,0,1.953601142,3.617878514,26.89048254
2008,Hawaii,HI,14.4825619,2.05981953,0.741386653,0,0,1.398915385,2.658340061,0.339053223,76.20992081,0.000158222,100,2.109835418,0,7.569539885,7.569539885
2008,Iowa,IA,76.12083919,0,1.542845333,4.07482005,9.950125819,2.45E-05,0.315076524,0,0.303516208,0,100,7.692661974,9.23E-05,9.550676132,19.50080195
2008,Idaho,ID,0.755595836,0.714645347,78.21276928,14.19778184,0,0.580733405,0,0,0.00100246,0,100,1.733186428,3.804277046,84.46487811,84.46487811
2008,Illinois,IL,48.44915491,0,0.069456762,2.135538889,47.70101972,0.024789049,0.349602395,0.027007872,0.07155176,0,100,1.171572335,0.000306805,1.590938297,49.29195802
2008,Indiana,IN,94.22886956,0,0.337255045,2.807732797,0,0.274637628,0.210823396,1.819009074,0.137629214,0,100,0.184044058,0,0.732122498,0.732122498
2008,Kansas,KS,72.92092628,0,0.022676232,4.781702017,18.22239225,0,0,0,0.279196019,0,100,3.773107202,0,3.795783435,22.01817568
2008,Kentucky,KY,93.62094938,0,1.959334313,1.000059879,0,0.008886882,0.111257188,0.00391873,2.937197933,0,100,0,0.358397741,2.428989242,2.428989242
2008,Louisiana,LA,26.06730473,0,1.151256721,49.04580365,16.62570664,0.494961009,0.076672354,1.1909352,2.493168945,0,100,0,2.854190752,4.082119828,20.70782647
2008,Massachusetts,MA,25.00545459,0,2.719204805,50.61567358,13.80678274,1.818419734,2.65623645,0,4.959358415,0.000188211,100,0.008638886,0.288386358,5.672654711,19.47943745
2008,Maryland,MD,57.4697874,0,4.168155147,3.902258892,30.99324247,0.603123421,0.875786853,0.713294346,0.856908433,0,100,0,0.417440924,5.461382924,36.4546254
2008,Maine,ME,2.057915571,0,26.07444352,43.16847012,0,1.843419088,1.508021185,0,3.11779775,0,100,0.769942227,21.45999639,49.81240332,49.81240332
2008,Michigan,MI,60.74924242,0,1.18652083,8.350337594,27.38019055,0.24866726,0.643132662,0.229939513,0.397894401,0,100,0.12277784,1.487456201,3.439887532,30.82007809
2008,Minnesota,MN,57.98631238,0,1.327641328,5.233144935,23.73272568,0.56487038,1.407952324,0.048426539,0.422941543,0,100,7.951703475,1.324279591,12.01157672,35.74430239
2008,Missouri,MO,80.77846136,0,2.248489613,5.708234411,10.30292557,0.026593783,0.045150548,0.002841958,0.06308004,0,100,0.223350205,0.001771967,2.518762332,12.82168791
2008,Mississippi,MS,34.60876658,0,0,42.7489328,19.49310529,0.020827408,0.010478012,0.083900847,0.158240587,0,100,0,2.875748477,2.886226489,22.37933178
2008,Montana,MT,61.85324851,0,33.73995606,0.221542992,0,0.375781912,0,0.019475565,1.41427291,0,100,2.001333665,0.37438839,36.11567811,36.11567811
2008,North Carolina,NC,60.53605415,0,2.422280978,3.335494454,31.76028233,0.252031589,0.096201614,0,0.255687796,0.00143805,100,0,1.437195358,3.957116,35.71739833
2008,North Dakota,ND,90.644911,0,3.827115052,-0.000155799,0,0.165369471,0.039490351,0,0.149969853,0,100,5.173300075,0,9.039905477,9.039905477
2008,Nebraska,NE,66.34981822,0,1.070183219,2.342923949,29.28022166,0,0.188206275,0,0.107047358,0,100,0.661602405,0,1.9199919,31.20021356
2008,New Hampshire,NH,15.08401979,0,7.139155357,30.91906051,40.87213039,0.253827077,0.677645907,0,0.595712059,0,100,0.045106455,4.413342453,12.27525017,53.14738056
2008,New Jersey,NJ,14.17906701,0,0.040475988,32.59022185,50.56129515,0.87851096,1.384748994,0.2494331,0.510896079,0.004191612,100,0.03279948,0,1.462216074,52.02351122
2008,New Mexico,NM,72.99203452,0,0.843797286,21.52402617,0,0.00823835,0.051026974,0,0.142094654,0,100,4.438784748,0,5.333609008,5.333609008
2008,Nevada,NV,22.26377255,3.940783769,4.988946415,68.31555646,0,0,0,0.005662586,0.040666887,0.44460848,100,0,0,9.374338664,9.374338664
2008,New York,NY,13.65011285,0,19.0441356,31.25413602,30.79284803,0.703642548,1.078133808,0,2.669093464,0,100,0.891306501,0.395587723,21.40916363,52.20201166
2008,Ohio,OH,85.19157313,0,0.251893182,1.619421515,11.41621864,0.007170223,0.123963372,0.170080289,0.937303241,0,100,0.009832331,0.272544727,0.658233611,12.07445225
2008,Oklahoma,OK,47.57688529,0,4.993223537,44.24819886,0,0.016626728,0.22221987,0.013388112,0.029524856,0,100,3.089366875,0.030140612,8.334950894,8.334950894
2008,Oregon,OR,6.887647454,0,57.57139521,29.61107719,0,0.075005401,0.222667708,0,0.025193109,0,100,4.385733149,1.221280784,63.40107685,63.40107685
2008,Pennsylvania,PA,52.88190818,0,1.146322193,8.423894346,35.3756536,0.374342495,0.636921569,0.274189999,0.421821497,7.87E-05,100,0.328051255,0.295917815,2.407291537,37.78294514
2008,Rhode Island,RI,0,0,0.067372692,97.4318239,0,0,2.144325113,0,0.356478297,0,100,0,0,2.211697805,2.211697805
2008,South Carolina,SC,41.13736947,0,1.112237264,5.673500878,51.2616089,0.092623141,0.118599095,0,0.178719118,0,100,0,1.679640036,2.910476395,54.1720853
2008,South Dakota,SD,51.68221824,0,42.25957379,3.227157773,0,0.431164961,0.023508077,0,0.32720702,0,100,2.049170144,0,44.33225201,44.33225201
2008,Tennessee,TN,62.93408849,0,6.227516815,0.515346274,29.81318066,0.008732308,0.039597053,0.013268873,0.237895567,0,100,0.055278148,0.96984434,7.292236357,37.10541702
2008,Texas,TX,36.34789584,0,0.256793077,47.74034372,10.0614129,0.140544015,0.108321699,0.840071306,0.255323913,0,100,4.0082786,0.241014933,4.614408309,14.67582121
2008,US-TOTAL,US-TOTAL,48.20622293,0.36024715,6.186147065,21.43475318,19.5710742,0.286539304,0.430495016,0.284189707,1.12256031,0.020981637,100,1.343964279,0.905470793,9.247305939,28.81838014
2008,Utah,UT,81.62596976,0.545907585,1.43431031,15.81473299,0,0.306455111,0.050849354,0.076833298,0.093630653,0,100,0.051310938,0,2.082378186,2.082378186
2008,Virginia,VA,43.72179179,0,1.391047653,12.81682895,38.43055661,0.597432273,1.076207773,0,1.582805794,0,100,0,2.636663088,5.103918515,43.53447513
2008,Vermont,VT,0,0,21.88939471,0.038928386,71.77269752,0,0,0,0.062549339,0,100,0.150068561,6.086361488,28.12582475,99.89852228
2008,Washington,WA,7.905590957,0,70.05128855,8.850934856,8.363952502,0.050868707,0.151478252,0.245730223,0.031750872,0,100,3.300130938,1.004320632,74.50721837,82.87117087
2008,Wisconsin,WI,65.69967291,0,2.54592522,8.260280022,19.1471254,0.117136927,0.774665166,0,1.466865985,0,100,0.767398259,1.220928534,5.308917178,24.45604258
2008,West Virginia,WV,97.79461293,0,1.369616531,0.19798493,0,0.002413219,0,0.055146282,0.150564461,0,100,0.430088543,-0.000427992,1.799277081,1.799277081
2008,Wyoming,WY,94.20963643,0,1.796273017,1.063815557,0,0.144895378,0,0.620735955,0.094680808,0,100,2.069962853,0,3.866235869,3.866235869
2009,Alaska,AK,9.408789019,0,19.75100859,53.37687453,0,0,0.0971478,0,17.26133325,0,100,0.104846811,0,19.9530032,19.9530032
2009,Alabama,AL,38.81784801,0,8.750357299,22.07040612,27.72402349,0.261291087,0.010109207,0.094047312,0.153064918,0,100,0,2.118853247,10.87931975,38.60334324
2009,Arkansas,AR,43.64120558,0,7.297025732,19.5298548,26.40195431,0.041802898,0.099290367,0,0.153974036,0,100,0,2.660217799,10.0565339,36.45848821
