Year,Name,State,Source,Percent
2015,Oklahoma,OK,Solar,0.002043722
2015,Oklahoma,OK,Wind,18.42882664
2015,Oklahoma,OK,Biomass,0.441538542
2015,Oklahoma,OK,Total Renewable,22.37129923
2015,Colorado,CO,Coal,60.2005013
2015,Colorado,CO,Hydro,3.092318857
2015,Colorado,CO,Natural Gas,22.22383312
2015,Colorado,CO,Petroleum,0.013866336
2015,Colorado,CO,Solar,0.479779036
2015,Colorado,CO,Wind,14.26768464
2015,Colorado,CO,Biomass,0.153753138
2015,Colorado,CO,Total Renewable,17.99353567
2016,Nevada,NV,Coal,5.44607718
2016,Nevada,NV,Geothermal,8.428377557
2016,Nevada,NV,Hydro,4.496993428
2016,Nevada,NV,Natural Gas,72.69110103
2016,Nevada,NV,Petroleum,0.027609517
2016,Nevada,NV,Solar,7.851960709
2016,Nevada,NV,Wind,0.864264601
2016,Nevada,NV,Biomass,0.138899623
2016,Nevada,NV,Total Renewable,21.78049592
2016,California,CA,Coal,0.16189622
2016,California,CA,Geothermal,5.816973997
2016,California,CA,Hydro,14.69417576
2016,California,CA,Natural Gas,49.28517439
2016,California,CA,Nuclear,9.599547814
2016,California,CA,Petroleum,0.089144057
2016,California,CA,Solar,9.548336729
2016,California,CA,Wind,6.858660893
2016,California,CA,Biomass,3.015393001
2016,California,CA,Total Renewable,39.93354038
2016,Hawaii,HI,Coal,15.05079233
2016,Hawaii,HI,Geothermal,2.614393932
2016,Hawaii,HI,Hydro,0.913161277
2016,Hawaii,HI,Petroleum,66.74459196
2016,Hawaii,HI,Solar,0.889661061
2016,Hawaii,HI,Wind,6.424132651
2016,Hawaii,HI,Biomass,3.613143033
2016,Hawaii,HI,Total Renewable,14.45449195
2016,Utah,UT,Coal,68.0219541
2016,Utah,UT,Geothermal,1.272079813
2016,Utah,UT,Hydro,1.991774884
2016,Utah,UT,Natural Gas,22.79156766
2016,Utah,UT,Petroleum,0.082739968
2016,Utah,UT,Solar,2.76305394
2016,Utah,UT,Wind,2.15630029
2016,Utah,UT,Biomass,0.220496561
2016,Utah,UT,Total Renewable,8.403705488
2016,Idaho,ID,Coal,0.186374533
2016,Idaho,ID,Geothermal,0.459710651
2016,Idaho,ID,Hydro,57.68027432
2016,Idaho,ID,Natural Gas,21.2085764
2016,Idaho,ID,Petroleum,0.001168512
2016,Idaho,ID,Solar,0.19028873
2016,Idaho,ID,Wind,16.4639883
2016,Idaho,ID,Biomass,3.394260293
2016,Idaho,ID,Total Renewable,78.1885223
2016,US_TOTAL,US_TOTAL,Coal,30.38936177
2016,US_TOTAL,US_TOTAL,Geothermal,0.388118224
2016,US_TOTAL,US_TOTAL,Hydro,6.56792902
2016,US_TOTAL,US_TOTAL,Natural Gas,33.82577457
2016,US_TOTAL,US_TOTAL,Nuclear,19.7591506
2016,US_TOTAL,US_TOTAL,Petroleum,0.593608042
2016,US_TOTAL,US_TOTAL,Solar,0.884205235
2016,US_TOTAL,US_TOTAL,Wind,5.566853553
2016,US_TOTAL,US_TOTAL,Biomass,1.539161792
2016,US_TOTAL,US_TOTAL,Total Renewable,14.94626782
2016,Oregon,OR,Coal,3.154101874
2016,Oregon,OR,Geothermal,0.305240704
2016,Oregon,OR,Hydro,57.40812625
2016,Oregon,OR,Natural Gas,25.43394652
2016,Oregon,OR,Petroleum,0.008058886
2016,Oregon,OR,Solar,0.068020324
2016,Oregon,OR,Wind,11.89247026
2016,Oregon,OR,Biomass,1.662543258
2016,Oregon,OR,Total Renewable,71.33640079
2016,New Mexico,NM,Coal,55.80106007
2016,New Mexico,NM,Geothermal,0.04319999
2016,New Mexico,NM,Hydro,0.449598316
2016,New Mexico,NM,Natural Gas,30.25504189
2016,New Mexico,NM,Petroleum,0.157033694
2016,New Mexico,NM,Solar,2.284379473
2016,New Mexico,NM,Wind,10.95471582
2016,New Mexico,NM,Biomass,0.054123042
2016,New Mexico,NM,Total Renewable,13.78601664
2016,Alaska,AK,Coal,9.378623698
2016,Alaska,AK,Hydro,26.19010411
2016,Alaska,AK,Natural Gas,47.99480161
2016,Alaska,AK,Petroleum,13.12273936
2016,Alaska,AK,Wind,2.672456059
2016,Alaska,AK,Biomass,0.679033451
2016,Alaska,AK,Total Renewable,29.54159362
2016,Louisiana,LA,Coal,11.19957392
2016,Louisiana,LA,Hydro,1.028279387
2016,Louisiana,LA,Natural Gas,61.97434811
2016,Louisiana,LA,Nuclear,15.98957512
2016,Louisiana,LA,Petroleum,4.492662191
2016,Louisiana,LA,Biomass,2.681369506
2016,Louisiana,LA,Total Renewable,3.709648893
2016,Montana,MT,Coal,51.35856572
2016,Montana,MT,Hydro,36.28959086
2016,Montana,MT,Natural Gas,1.713464837
2016,Montana,MT,Petroleum,1.655380063
2016,Montana,MT,Wind,7.703092721
2016,Montana,MT,Biomass,0.072524984
2016,Montana,MT,Total Renewable,44.06520856
2016,Kentucky,KY,Coal,83.24298451
2016,Kentucky,KY,Hydro,4.332600368
2016,Kentucky,KY,Natural Gas,10.25037391
2016,Kentucky,KY,Petroleum,1.518061359
2016,Kentucky,KY,Solar,0.014615035
2016,Kentucky,KY,Biomass,0.579138812
2016,Kentucky,KY,Total Renewable,4.926354215
2016,Massachusetts,MA,Coal,5.867409511
2016,Massachusetts,MA,Hydro,2.229746548
2016,Massachusetts,MA,Natural Gas,66.16780298
2016,Massachusetts,MA,Nuclear,16.94355898
2016,Massachusetts,MA,Petroleum,1.321485556
2016,Massachusetts,MA,Solar,1.906683087
2016,Massachusetts,MA,Wind,0.676335006
2016,Massachusetts,MA,Biomass,3.768271541
2016,Massachusetts,MA,Total Renewable,8.581036183
2016,District of Columbia,DC,Natural Gas,29.68590632
2016,District of Columbia,DC,Petroleum,1.308941601
2016,District of Columbia,DC,Biomass,69.00515208
2016,District of Columbia,DC,Total Renewable,69.00515208
2016,Florida,FL,Coal,16.54877537
2016,Florida,FL,Hydro,0.073260062
2016,Florida,FL,Natural Gas,66.52145337
2016,Florida,FL,Nuclear,12.30578252
2016,Florida,FL,Petroleum,1.183697453
2016,Florida,FL,Solar,0.094006958
2016,Florida,FL,Biomass,1.948751826
2016,Florida,FL,Total Renewable,2.116018847
2016,Ohio,OH,Coal,57.36710386
2016,Ohio,OH,Hydro,0.417329567
2016,Ohio,OH,Natural Gas,24.94567217
2016,Ohio,OH,Nuclear,14.02780703
2016,Ohio,OH,Petroleum,0.985313005
2016,Ohio,OH,Solar,0.054683586
2016,Ohio,OH,Wind,1.038767091
2016,Ohio,OH,Biomass,0.602321874
2016,Ohio,OH,Total Renewable,2.113102118
2016,Maine,ME,Coal,0.606395785
2016,Maine,ME,Hydro,26.05156123
2016,Maine,ME,Natural Gas,30.38223265
2016,Maine,ME,Petroleum,0.954663224
2016,Maine,ME,Wind,14.47838438
2016,Maine,ME,Biomass,24.2145875
2016,Maine,ME,Total Renewable,64.7445331
2016,Michigan,MI,Coal,36.14540225
2016,Michigan,MI,Hydro,1.395228349
2016,Michigan,MI,Natural Gas,26.12797566
2016,Michigan,MI,Nuclear,28.14056929
2016,Michigan,MI,Petroleum,0.730436965
2016,Michigan,MI,Solar,0.008236579
2016,Michigan,MI,Wind,4.188109198
2016,Michigan,MI,Biomass,2.225334612
2016,Michigan,MI,Total Renewable,7.816908738
2016,Delaware,DE,Coal,5.490043191
2016,Delaware,DE,Natural Gas,89.19065642
2016,Delaware,DE,Petroleum,0.716631882
2016,Delaware,DE,Solar,0.585093035
2016,Delaware,DE,Wind,0.060941942
2016,Delaware,DE,Biomass,0.778661868
2016,Delaware,DE,Total Renewable,1.424696845
2016,Indiana,IN,Coal,71.27923618
2016,Indiana,IN,Hydro,0.418896366
2016,Indiana,IN,Natural Gas,19.65000384
2016,Indiana,IN,Petroleum,0.599855193
2016,Indiana,IN,Solar,0.221936997
2016,Indiana,IN,Wind,4.814779193
2016,Indiana,IN,Biomass,0.425308571
2016,Indiana,IN,Total Renewable,5.880921128
2016,Virginia,VA,Coal,17.82662644
2016,Virginia,VA,Hydro,1.589826559
2016,Virginia,VA,Natural Gas,44.19523289
2016,Virginia,VA,Nuclear,32.12353177
2016,Virginia,VA,Petroleum,0.578489241
2016,Virginia,VA,Solar,0.022589842
2016,Virginia,VA,Biomass,4.42088648
2016,Virginia,VA,Total Renewable,6.033302881
2016,Iowa,IA,Coal,46.32687182
2016,Iowa,IA,Hydro,1.685506057
2016,Iowa,IA,Natural Gas,5.443667085
2016,Iowa,IA,Nuclear,8.645795642
2016,Iowa,IA,Petroleum,0.510682473
2016,Iowa,IA,Solar,0.000277612
2016,Iowa,IA,Wind,36.90213985
2016,Iowa,IA,Biomass,0.46277514
2016,Iowa,IA,Total Renewable,39.05069866
2016,New York,NY,Coal,1.317369605
2016,New York,NY,Hydro,20.00959318
2016,New York,NY,Natural Gas,42.26426878
2016,New York,NY,Nuclear,30.93615587
2016,New York,NY,Petroleum,0.4784698
2016,New York,NY,Solar,0.103895232
2016,New York,NY,Wind,2.932189554
2016,New York,NY,Biomass,1.669566785
2016,New York,NY,Total Renewable,24.71524475
2016,Maryland,MD,Coal,37.20055274
2016,Maryland,MD,Hydro,3.74579257
2016,Maryland,MD,Natural Gas,14.59114717
2016,Maryland,MD,Nuclear,39.71345899
2016,Maryland,MD,Petroleum,0.431972858
2016,Maryland,MD,Solar,0.561408661
2016,Maryland,MD,Wind,1.41824317
2016,Maryland,MD,Biomass,1.468201888
2016,Maryland,MD,Total Renewable,7.193646289
2016,Rhode Island,RI,Hydro,0.032414886
2016,Rhode Island,RI,Natural Gas,95.82045992
2016,Rhode Island,RI,Petroleum,0.400357356
2016,Rhode Island,RI,Solar,0.223355017
2016,Rhode Island,RI,Wind,0.404150263
2016,Rhode Island,RI,Biomass,3.119262561
2016,Rhode Island,RI,Total Renewable,3.779182727
2016,Connecticut,CT,Coal,0.485991008
2016,Connecticut,CT,Hydro,0.614153772
2016,Connecticut,CT,Natural Gas,49.18683569
2016,Connecticut,CT,Nuclear,45.41658721
2016,Connecticut,CT,Petroleum,0.251352456
2016,Connecticut,CT,Solar,0.067178934
2016,Connecticut,CT,Wind,0.034912879
2016,Connecticut,CT,Biomass,2.345618326
2016,Connecticut,CT,Total Renewable,3.061863913
2016,Wisconsin,WI,Coal,51.35382697
2016,Wisconsin,WI,Hydro,4.302607073
2016,Wisconsin,WI,Natural Gas,23.81647859
2016,Wisconsin,WI,Nuclear,15.62555572
2016,Wisconsin,WI,Petroleum,0.226440933
2016,Wisconsin,WI,Solar,0.004111343
2016,Wisconsin,WI,Wind,2.332368853
2016,Wisconsin,WI,Biomass,2.262392908
2016,Wisconsin,WI,Total Renewable,8.901480177
2016,Vermont,VT,Hydro,56.37887471
2016,Vermont,VT,Natural Gas,0.102814609
2016,Vermont,VT,Petroleum,0.210181315
2016,Vermont,VT,Solar,3.088676423
2016,Vermont,VT,Wind,15.23550301
2016,Vermont,VT,Biomass,24.98394994
2016,Vermont,VT,Total Renewable,99.68700408
2016,New Hampshire,NH,Coal,2.188601858
2016,New Hampshire,NH,Hydro,5.94003068
2016,New Hampshire,NH,Natural Gas,24.604889
2016,New Hampshire,NH,Nuclear,55.80794454
2016,New Hampshire,NH,Petroleum,0.201208423
2016,New Hampshire,NH,Wind,2.24205449
2016,New Hampshire,NH,Biomass,8.761149297
2016,New Hampshire,NH,Total Renewable,16.94323447
2016,North Carolina,NC,Coal,28.62518834
2016,North Carolina,NC,Hydro,3.377591737
2016,North Carolina,NC,Natural Gas,30.01327039
2016,North Carolina,NC,Nuclear,32.71628903
2016,North Carolina,NC,Petroleum,0.192074185
2016,North Carolina,NC,Solar,2.615958138
2016,North Carolina,NC,Wind,0.00476605
2016,North Carolina,NC,Biomass,1.954371063
2016,North Carolina,NC,Total Renewable,7.952686987
2016,New Jersey,NJ,Coal,1.693747245
2016,New Jersey,NJ,Hydro,0.012212123
2016,New Jersey,NJ,Natural Gas,56.44460905
2016,New Jersey,NJ,Nuclear,38.50618059
2016,New Jersey,NJ,Petroleum,0.188279034
2016,New Jersey,NJ,Solar,1.075716928
2016,New Jersey,NJ,Wind,0.026853013
2016,New Jersey,NJ,Biomass,1.26628042
2016,New Jersey,NJ,Total Renewable,2.381062484
2016,Pennsylvania,PA,Coal,25.42391656
2016,Pennsylvania,PA,Hydro,1.104213122
2016,Pennsylvania,PA,Natural Gas,31.64439107
2016,Pennsylvania,PA,Nuclear,38.56182286
2016,Pennsylvania,PA,Petroleum,0.168908611
2016,Pennsylvania,PA,Solar,0.034786271
2016,Pennsylvania,PA,Wind,1.616544845
2016,Pennsylvania,PA,Biomass,1.112078107
2016,Pennsylvania,PA,Total Renewable,3.867622345
2016,West Virginia,WV,Coal,94.16666596
2016,West Virginia,WV,Hydro,2.157206971
2016,West Virginia,WV,Natural Gas,1.612482409
2016,West Virginia,WV,Petroleum,0.161527793
2016,West Virginia,WV,Wind,1.885828323
2016,West Virginia,WV,Total Renewable,4.043035295
2016,Georgia,GA,Coal,28.40782413
2016,Georgia,GA,Hydro,2.528614846
2016,Georgia,GA,Natural Gas,39.63285285
2016,Georgia,GA,Nuclear,25.85136786
2016,Georgia,GA,Petroleum,0.158827665
2016,Georgia,GA,Solar,0.660459029
2016,Georgia,GA,Biomass,3.428851204
2016,Georgia,GA,Total Renewable,6.617925078
2016,Tennessee,TN,Coal,39.28331905
2016,Tennessee,TN,Hydro,8.537946754
2016,Tennessee,TN,Natural Gas,14.26572309
2016,Tennessee,TN,Nuclear,37.27987146
2016,Tennessee,TN,Petroleum,0.153239261
2016,Tennessee,TN,Solar,0.099087941
2016,Tennessee,TN,Wind,0.047575875
2016,Tennessee,TN,Biomass,1.176404781
2016,Tennessee,TN,Total Renewable,9.861015351
2016,Wyoming,WY,Coal,85.7903239
2016,Wyoming,WY,Hydro,2.08649446
2016,Wyoming,WY,Natural Gas,1.689241165
2016,Wyoming,WY,Petroleum,0.119245646
2016,Wyoming,WY,Wind,9.407747623
2016,Wyoming,WY,Total Renewable,11.49424208
2016,South Carolina,SC,Coal,21.65566691
2016,South Carolina,SC,Hydro,2.295258508
2016,South Carolina,SC,Natural Gas,16.87552206
2016,South Carolina,SC,Nuclear,57.56093853
2016,South Carolina,SC,Petroleum,0.117400735
2016,South Carolina,SC,Solar,0.005125495
2016,South Carolina,SC,Biomass,2.450209085
2016,South Carolina,SC,Total Renewable,4.750593087
2016,Missouri,MO,Coal,76.73416742
2016,Missouri,MO,Hydro,1.61359698
2016,Missouri,MO,Natural Gas,7.672626782
2016,Missouri,MO,Nuclear,11.99592609
2016,Missouri,MO,Petroleum,0.099242461
2016,Missouri,MO,Solar,0.041576607
2016,Missouri,MO,Wind,1.427123022
2016,Missouri,MO,Biomass,0.176359664
2016,Missouri,MO,Total Renewable,3.258656273
2016,North Dakota,ND,Coal,70.21352661
2016,North Dakota,ND,Hydro,5.050671415
2016,North Dakota,ND,Natural Gas,2.829390879
2016,North Dakota,ND,Petroleum,0.079534659
2016,North Dakota,ND,Wind,21.58660299
2016,North Dakota,ND,Biomass,0.014808572
2016,North Dakota,ND,Total Renewable,26.65208298
2016,Arkansas,AR,Coal,39.37471548
2016,Arkansas,AR,Hydro,5.906166789
2016,Arkansas,AR,Natural Gas,30.0623199
2016,Arkansas,AR,Nuclear,22.20367094
2016,Arkansas,AR,Petroleum,0.070085133
2016,Arkansas,AR,Solar,0.043249193
2016,Arkansas,AR,Biomass,2.266236517
2016,Arkansas,AR,Total Renewable,8.215652499
2016,Kansas,KS,Coal,48.52115203
2016,Kansas,KS,Hydro,0.064155474
2016,Kansas,KS,Natural Gas,4.258839041
2016,Kansas,KS,Nuclear,17.32362092
2016,Kansas,KS,Petroleum,0.059504213
2016,Kansas,KS,Solar,0.004415967
2016,Kansas,KS,Wind,29.64471359
2016,Kansas,KS,Biomass,0.123596662
2016,Kansas,KS,Total Renewable,29.83688169
2016,Minnesota,MN,Coal,39.01609874
2016,Minnesota,MN,Hydro,2.031821346
2016,Minnesota,MN,Natural Gas,15.01052989
2016,Minnesota,MN,Nuclear,23.30381069
2016,Minnesota,MN,Petroleum,0.053846119
2016,Minnesota,MN,Solar,0.016992623
2016,Minnesota,MN,Wind,16.7008999
2016,Minnesota,MN,Biomass,3.180998095
2016,Minnesota,MN,Total Renewable,21.93071196
2016,Arizona,AZ,Coal,27.95368507
2016,Arizona,AZ,Hydro,6.59023143
2016,Arizona,AZ,Natural Gas,31.42858039
2016,Arizona,AZ,Nuclear,29.76871118
2016,Arizona,AZ,Petroleum,0.047437812
2016,Arizona,AZ,Solar,3.462399395
2016,Arizona,AZ,Wind,0.497944856
2016,Arizona,AZ,Biomass,0.197104819
2016,Arizona,AZ,Total Renewable,10.7476805
2016,Texas,TX,Coal,26.7000496
2016,Texas,TX,Hydro,0.295564832
2016,Texas,TX,Natural Gas,49.76928949
2016,Texas,TX,Nuclear,9.267628732
2016,Texas,TX,Petroleum,0.043260223
2016,Texas,TX,Solar,0.160954493
2016,Texas,TX,Wind,12.67065064
2016,Texas,TX,Biomass,0.370598816
2016,Texas,TX,Total Renewable,13.49776878
2016,Illinois,IL,Coal,31.68245892
2016,Illinois,IL,Hydro,0.070924564
2016,Illinois,IL,Natural Gas,9.335667749
2016,Illinois,IL,Nuclear,52.64963187
2016,Illinois,IL,Petroleum,0.037110002
2016,Illinois,IL,Solar,0.026061309
2016,Illinois,IL,Wind,5.693567984
2016,Illinois,IL,Biomass,0.249353498
2016,Illinois,IL,Total Renewable,6.039907356
2016,Alabama,AL,Coal,24.06038727
2016,Alabama,AL,Hydro,4.905571649
2016,Alabama,AL,Natural Gas,40.59667677
2016,Alabama,AL,Nuclear,28.02391512
2016,Alabama,AL,Petroleum,0.032188762
2016,Alabama,AL,Solar,0.021955247
2016,Alabama,AL,Biomass,2.342412265
2016,Alabama,AL,Total Renewable,7.269939162
2016,Mississippi,MS,Coal,8.495413461
2016,Mississippi,MS,Natural Gas,79.66556509
2016,Mississippi,MS,Nuclear,9.378420085
2016,Mississippi,MS,Petroleum,0.028283451
2016,Mississippi,MS,Biomass,2.423932268
2016,Mississippi,MS,Total Renewable,2.423932268
2016,South Dakota,SD,Coal,18.0722557
2016,South Dakota,SD,Hydro,41.69949039
2016,South Dakota,SD,Natural Gas,7.970724869
2016,South Dakota,SD,Petroleum,0.024235989
2016,South Dakota,SD,Solar,0.003158575
2016,South Dakota,SD,Wind,32.23012579
2016,South Dakota,SD,Total Renewable,73.93277476
2016,Oklahoma,OK,Coal,24.35705587
2016,Oklahoma,OK,Hydro,3.271786626
2016,Oklahoma,OK,Natural Gas,46.44216229
2016,Oklahoma,OK,Petroleum,0.021945202
2016,Oklahoma,OK,Solar,0.006911194
2016,Oklahoma,OK,Wind,25.5153356
2016,Oklahoma,OK,Biomass,0.460753884
2016,Oklahoma,OK,Total Renewable,29.2547873
2016,Washington,WA,Coal,4.033538317
2016,Washington,WA,Hydro,68.6722379
2016,Washington,WA,Natural Gas,9.626193377
2016,Washington,WA,Nuclear,8.437120151
2016,Washington,WA,Petroleum,0.019299377
2016,Washington,WA,Solar,0.000637235
2016,Washington,WA,Wind,7.048898178
2016,Washington,WA,Biomass,1.759682835
2016,Washington,WA,Total Renewable,77.48145615
2016,Colorado,CO,Coal,55.03401602
2016,Colorado,CO,Hydro,3.496185487
2016,Colorado,CO,Natural Gas,23.29987717
2016,Colorado,CO,Petroleum,0.012817337
2016,Colorado,CO,Solar,0.988835043
2016,Colorado,CO,Wind,17.31250854
2016,Colorado,CO,Biomass,0.298253461
2016,Colorado,CO,Total Renewable,22.09578254
2016,Nebraska,NE,Coal,59.95289128
2016,Nebraska,NE,Hydro,2.344725726
2016,Nebraska,NE,Natural Gas,1.472722599
2016,Nebraska,NE,Nuclear,25.60061475
2016,Nebraska,NE,Petroleum,-0.049117219
2016,Nebraska,NE,Solar,0.010899423
2016,Nebraska,NE,Wind,10.39945414
2016,Nebraska,NE,Biomass,0.267809311
2016,Nebraska,NE,Total Renewable,13.0228886
2017,Nevada,NV,Coal,4.883583263
2017,Nevada,NV,Geothermal,8.617179303
2017,Nevada,NV,Hydro,4.74512722
2017,Nevada,NV,Natural Gas,69.69895837
2017,Nevada,NV,Petroleum,0.022894512
2017,Nevada,NV,Solar,10.85268735
2017,Nevada,NV,Wind,0.945947014
2017,Nevada,NV,Biomass,0.150992267
2017,Nevada,NV,Total Renewable,25.31193315
2017,California,CA,Coal,0.141206361
2017,California,CA,Geothermal,5.607467931
2017,California,CA,Hydro,20.55001511
2017,California,CA,Natural Gas,42.85794298
2017,California,CA,Nuclear,8.683667811
2017,California,CA,Petroleum,0.022215267
2017,California,CA,Solar,11.81340194
2017,California,CA,Wind,6.220307769
2017,California,CA,Biomass,2.817637668
2017,California,CA,Total Renewable,47.00883042
2017,Hawaii,HI,Coal,14.01944855
2017,Hawaii,HI,Geothermal,3.287404993
2017,Hawaii,HI,Hydro,0.673343682
2017,Hawaii,HI,Petroleum,67.60030197
2017,Hawaii,HI,Solar,1.783548056
2017,Hawaii,HI,Wind,5.421957964
2017,Hawaii,HI,Biomass,2.983419491
2017,Hawaii,HI,Total Renewable,14.14967419
2017,Utah,UT,Coal,70.53794095
2017,Utah,UT,Geothermal,1.285495547
2017,Utah,UT,Hydro,3.458032952
2017,Utah,UT,Natural Gas,15.69248225
2017,Utah,UT,Petroleum,0.102675952
2017,Utah,UT,Solar,5.910168739
2017,Utah,UT,Wind,2.294062987
2017,Utah,UT,Biomass,0.2076052
2017,Utah,UT,Total Renewable,13.15536542
2017,Idaho,ID,Coal,0.137025564
2017,Idaho,ID,Geothermal,0.485375279
2017,Idaho,ID,Hydro,61.33820579
2017,Idaho,ID,Natural Gas,17.70178634
2017,Idaho,ID,Petroleum,0.000977235
2017,Idaho,ID,Solar,2.640517166
2017,Idaho,ID,Wind,14.62791153
2017,Idaho,ID,Biomass,2.675335468
2017,Idaho,ID,Total Renewable,81.76734523
2017,US_TOTAL,US_TOTAL,Coal,29.88111361
2017,US_TOTAL,US_TOTAL,Geothermal,0.394672268
2017,US_TOTAL,US_TOTAL,Hydro,7.442378391
2017,US_TOTAL,US_TOTAL,Natural Gas,32.15762338
2017,US_TOTAL,US_TOTAL,Nuclear,19.94699605
2017,US_TOTAL,US_TOTAL,Petroleum,0.530051981
2017,US_TOTAL,US_TOTAL,Solar,1.320471294
2017,US_TOTAL,US_TOTAL,Wind,6.301729491
2017,US_TOTAL,US_TOTAL,Biomass,1.554560766
2017,US_TOTAL,US_TOTAL,Total Renewable,17.01381221
2017,Oregon,OR,Coal,2.755544171
2017,Oregon,OR,Geothermal,0.278058653
2017,Oregon,OR,Hydro,61.06147349
2017,Oregon,OR,Natural Gas,24.02404532
2017,Oregon,OR,Petroleum,0.016573719
2017,Oregon,OR,Solar,0.309424981
2017,Oregon,OR,Wind,9.928593487
2017,Oregon,OR,Biomass,1.563708193
2017,Oregon,OR,Total Renewable,73.14125881
2017,New Mexico,NM,Coal,54.80922891
2017,New Mexico,NM,Geothermal,0.038583328
2017,New Mexico,NM,Hydro,0.57519012
2017,New Mexico,NM,Natural Gas,27.17963731
2017,New Mexico,NM,Petroleum,0.121586742
2017,New Mexico,NM,Solar,3.549800099
2017,New Mexico,NM,Wind,13.67537137
2017,New Mexico,NM,Biomass,0.052349269
2017,New Mexico,NM,Total Renewable,17.89129419
2017,Alaska,AK,Coal,8.552672688
2017,Alaska,AK,Hydro,25.29709274
2017,Alaska,AK,Natural Gas,49.78660912
2017,Alaska,AK,Petroleum,13.55423791
2017,Alaska,AK,Wind,2.180650118
2017,Alaska,AK,Biomass,0.670445986
2017,Alaska,AK,Total Renewable,28.14818885
2017,Louisiana,LA,Coal,12.60338128
2017,Louisiana,LA,Hydro,0.927388762
2017,Louisiana,LA,Natural Gas,60.37818991
2017,Louisiana,LA,Nuclear,15.76941169
2017,Louisiana,LA,Petroleum,4.676411997
2017,Louisiana,LA,Solar,0.002479553
2017,Louisiana,LA,Biomass,2.802543037
2017,Louisiana,LA,Total Renewable,3.732411353
2017,Montana,MT,Coal,49.12698178
2017,Montana,MT,Hydro,38.78842687
2017,Montana,MT,Natural Gas,1.475928553
2017,Montana,MT,Petroleum,1.625221918
2017,Montana,MT,Solar,0.04830809
2017,Montana,MT,Wind,7.635544889
2017,Montana,MT,Biomass,0.075057725
2017,Montana,MT,Total Renewable,46.54733757
2017,Maine,ME,Coal,0.60310113
2017,Maine,ME,Hydro,30.08427525
2017,Maine,ME,Natural Gas,19.85984013
2017,Maine,ME,Petroleum,1.17531702
2017,Maine,ME,Solar,0.048258744
2017,Maine,ME,Wind,20.71018299
2017,Maine,ME,Biomass,24.0008771
2017,Maine,ME,Total Renewable,74.84359409
2017,Ohio,OH,Coal,56.56911287
2017,Ohio,OH,Hydro,0.229566172
2017,Ohio,OH,Natural Gas,24.88076608
2017,Ohio,OH,Nuclear,14.64046385
2017,Ohio,OH,Petroleum,1.027283146
2017,Ohio,OH,Solar,0.087057501
2017,Ohio,OH,Wind,1.31487634
2017,Ohio,OH,Biomass,0.601686539
2017,Ohio,OH,Total Renewable,2.233186551
2017,Michigan,MI,Coal,37.41362136
2017,Michigan,MI,Hydro,1.494884395
2017,Michigan,MI,Natural Gas,23.26582091
2017,Michigan,MI,Nuclear,28.83107704
2017,Michigan,MI,Petroleum,0.994102214
2017,Michigan,MI,Solar,0.05636366
2017,Michigan,MI,Wind,4.622127308
2017,Michigan,MI,Biomass,2.220674254
2017,Michigan,MI,Total Renewable,8.394049617
2017,Massachusetts,MA,Coal,3.528486965
2017,Massachusetts,MA,Hydro,3.221610033
2017,Massachusetts,MA,Natural Gas,68.78797321
2017,Massachusetts,MA,Nuclear,15.67243813
2017,Massachusetts,MA,Petroleum,0.82445054
2017,Massachusetts,MA,Solar,2.44836413
2017,Massachusetts,MA,Wind,0.72233626
2017,Massachusetts,MA,Biomass,3.603272438
2017,Massachusetts,MA,Total Renewable,9.995582863
2017,Rhode Island,RI,Hydro,0.031149289
2017,Rhode Island,RI,Natural Gas,94.3958988
2017,Rhode Island,RI,Petroleum,0.767018418
2017,Rhode Island,RI,Solar,0.184939056
2017,Rhode Island,RI,Wind,1.955392694
2017,Rhode Island,RI,Biomass,2.665601743
2017,Rhode Island,RI,Total Renewable,4.837082782
2017,Kentucky,KY,Coal,78.21418125
2017,Kentucky,KY,Hydro,6.157512307
2017,Kentucky,KY,Natural Gas,14.18385083
2017,Kentucky,KY,Petroleum,0.680206981
2017,Kentucky,KY,Solar,0.027173023
2017,Kentucky,KY,Biomass,0.675998135
2017,Kentucky,KY,Total Renewable,6.860683465
2017,Florida,FL,Coal,15.73433212
2017,Florida,FL,Hydro,0.091563212
2017,Florida,FL,Natural Gas,67.57361918
2017,Florida,FL,Nuclear,12.22507396
2017,Florida,FL,Petroleum,0.613591255
2017,Florida,FL,Solar,0.367608056
2017,Florida,FL,Biomass,2.101053558
2017,Florida,FL,Total Renewable,2.560224825
2017,New Hampshire,NH,Coal,1.646607543
2017,New Hampshire,NH,Hydro,8.101191499
2017,New Hampshire,NH,Natural Gas,20.52006435
2017,New Hampshire,NH,Nuclear,57.26368458
2017,New Hampshire,NH,Petroleum,0.601232051
2017,New Hampshire,NH,Wind,2.359120485
2017,New Hampshire,NH,Biomass,9.22905757
2017,New Hampshire,NH,Total Renewable,19.68936955
2017,Connecticut,CT,Coal,0.571452065
2017,Connecticut,CT,Hydro,0.961115428
2017,Connecticut,CT,Natural Gas,46.18064631
2017,Connecticut,CT,Nuclear,47.7382929
2017,Connecticut,CT,Petroleum,0.516271117
2017,Connecticut,CT,Solar,0.115344152
2017,Connecticut,CT,Wind,0.036762223
2017,Connecticut,CT,Biomass,2.292613293
2017,Connecticut,CT,Total Renewable,3.405835096
2017,Virginia,VA,Coal,11.86326059
