,Year,State,Source,Percentage
14113,2008,CA,Percentage Total Renewable,23.5170422485282
14114,2008,CA,Percentage Renewable Including Nuclear,39.13473876626906
14115,2008,CO,Percentage Coal,65.16936040493103
14116,2008,CO,Percentage Geothermal,0.0
14117,2008,CO,Percentage Hydro,3.8159920903556883
14118,2008,CO,Percentage Natural Gas,25.237785759159802
14119,2008,CO,Percentage Nuclear,0.0
14120,2008,CO,Percentage Other,0.06135857399762439
14121,2008,CO,Percentage Other Biomass,0.08442674819916486
14122,2008,CO,Percentage Other Gases,0.0
14123,2008,CO,Percentage Petroleum,0.03576427754007487
14124,2008,CO,Percentage Solar,0.03434403547169645
14125,2008,CO,Percentage Total,100.0
14126,2008,CO,Percentage Wind,6.026846804008129
14127,2008,CO,Percentage Wood Fuels,0.0002526122256009055
14128,2008,CO,Percentage Total Renewable,9.961862290260278
14129,2008,CO,Percentage Renewable Including Nuclear,9.961862290260278
14130,2008,CT,Percentage Coal,14.425136535578897
14131,2008,CT,Percentage Geothermal,0.0
14132,2008,CT,Percentage Hydro,1.8289596797682093
14133,2008,CT,Percentage Natural Gas,26.537296453641275
14134,2008,CT,Percentage Nuclear,50.750455293980266
14135,2008,CT,Percentage Other,2.333924037420839
14136,2008,CT,Percentage Other Biomass,2.4067533166391932
14137,2008,CT,Percentage Other Gases,0.0
14138,2008,CT,Percentage Petroleum,1.689769500444812
14139,2008,CT,Percentage Solar,0.0
14140,2008,CT,Percentage Total,100.0
14141,2008,CT,Percentage Wind,0.0
14142,2008,CT,Percentage Wood Fuels,0.005370037159144455
14143,2008,CT,Percentage Total Renewable,4.2410830335665475
14144,2008,CT,Percentage Renewable Including Nuclear,54.99153832754682
14145,2008,DC,Percentage Coal,0.0
14146,2008,DC,Percentage Geothermal,0.0
14147,2008,DC,Percentage Hydro,0.0
14148,2008,DC,Percentage Natural Gas,0.0
14149,2008,DC,Percentage Nuclear,0.0
14150,2008,DC,Percentage Other,0.0
14151,2008,DC,Percentage Other Biomass,0.0
14152,2008,DC,Percentage Other Gases,0.0
14153,2008,DC,Percentage Petroleum,100.0
14154,2008,DC,Percentage Solar,0.0
14155,2008,DC,Percentage Total,100.0
14156,2008,DC,Percentage Wind,0.0
14157,2008,DC,Percentage Wood Fuels,0.0
14158,2008,DC,Percentage Total Renewable,0.0
14159,2008,DC,Percentage Renewable Including Nuclear,0.0
14160,2008,DE,Percentage Coal,70.00302638054855
14161,2008,DE,Percentage Geothermal,0.0
14162,2008,DE,Percentage Hydro,0.0
14163,2008,DE,Percentage Natural Gas,18.43485752419742
14164,2008,DE,Percentage Nuclear,0.0
14165,2008,DE,Percentage Other,0.1454177847239953
14166,2008,DE,Percentage Other Biomass,2.1714313663543305
14167,2008,DE,Percentage Other Gases,6.332166331576207
14168,2008,DE,Percentage Petroleum,2.9131006125994987
14169,2008,DE,Percentage Solar,0.0
14170,2008,DE,Percentage Total,100.0
14171,2008,DE,Percentage Wind,0.0
14172,2008,DE,Percentage Wood Fuels,0.0
14173,2008,DE,Percentage Total Renewable,2.1714313663543305
14174,2008,DE,Percentage Renewable Including Nuclear,2.1714313663543305
14175,2008,FL,Percentage Coal,29.513909184388204
14176,2008,FL,Percentage Geothermal,0.0
14177,2008,FL,Percentage Hydro,0.09386313363909689
14178,2008,FL,Percentage Natural Gas,47.06092718935675
14179,2008,FL,Percentage Nuclear,14.630186456261626
14180,2008,FL,Percentage Other,1.2872445638872805
14181,2008,FL,Percentage Other Biomass,1.06272118730112
14182,2008,FL,Percentage Other Gases,0.004542498881039153
14183,2008,FL,Percentage Petroleum,5.4502442299997265
14184,2008,FL,Percentage Solar,0.0
14185,2008,FL,Percentage Total,100.0
14186,2008,FL,Percentage Wind,0.0
14187,2008,FL,Percentage Wood Fuels,0.8963620115822293
14188,2008,FL,Percentage Total Renewable,2.0529463325224464
14189,2008,FL,Percentage Renewable Including Nuclear,16.683132788784075
14190,2008,GA,Percentage Coal,62.78117542710895
14191,2008,GA,Percentage Geothermal,0.0
14192,2008,GA,Percentage Hydro,1.5749170386770484
14193,2008,GA,Percentage Natural Gas,9.86125960948539
14194,2008,GA,Percentage Nuclear,23.27260402077807
14195,2008,GA,Percentage Other,0.03774893032519311
14196,2008,GA,Percentage Other Biomass,0.08936033356589222
14197,2008,GA,Percentage Other Gases,0.0
14198,2008,GA,Percentage Petroleum,0.5445711330028895
14199,2008,GA,Percentage Solar,0.0
14200,2008,GA,Percentage Total,100.0
14201,2008,GA,Percentage Wind,0.0
14202,2008,GA,Percentage Wood Fuels,1.953601142132059
14203,2008,GA,Percentage Total Renewable,3.6178785143749996
14204,2008,GA,Percentage Renewable Including Nuclear,26.890482535153065
14205,2008,HI,Percentage Coal,14.482561903451755
14206,2008,HI,Percentage Geothermal,2.059819529666058
14207,2008,HI,Percentage Hydro,0.7413866531415735
14208,2008,HI,Percentage Natural Gas,0.0
14209,2008,HI,Percentage Nuclear,0.0
14210,2008,HI,Percentage Other,1.3989153848080915
14211,2008,HI,Percentage Other Biomass,2.6583400614518586
14212,2008,HI,Percentage Other Gases,0.3390532229702142
14213,2008,HI,Percentage Petroleum,76.20992081403715
14214,2008,HI,Percentage Solar,0.00015822249334916145
14215,2008,HI,Percentage Total,100.0
14216,2008,HI,Percentage Wind,2.109835417841432
14217,2008,HI,Percentage Wood Fuels,0.0
14218,2008,HI,Percentage Total Renewable,7.569539884594271
14219,2008,HI,Percentage Renewable Including Nuclear,7.569539884594271
14220,2008,IA,Percentage Coal,76.12083918585691
14221,2008,IA,Percentage Geothermal,0.0
14222,2008,IA,Percentage Hydro,1.5428453325465965
14223,2008,IA,Percentage Natural Gas,4.074820050322881
14224,2008,IA,Percentage Nuclear,9.95012581850406
14225,2008,IA,Percentage Other,2.4488203147201264e-05
14226,2008,IA,Percentage Other Biomass,0.31507652393949787
14227,2008,IA,Percentage Other Gases,0.0
14228,2008,IA,Percentage Petroleum,0.30351620834608445
14229,2008,IA,Percentage Solar,0.0
14230,2008,IA,Percentage Total,100.0
14231,2008,IA,Percentage Wind,7.692661974299971
14232,2008,IA,Percentage Wood Fuels,9.230168878560476e-05
14233,2008,IA,Percentage Total Renewable,9.55067613247485
14234,2008,IA,Percentage Renewable Including Nuclear,19.500801950978914
14235,2008,ID,Percentage Coal,0.7555958358816004
14236,2008,ID,Percentage Geothermal,0.71464534679392
14237,2008,ID,Percentage Hydro,78.2127692847607
14238,2008,ID,Percentage Natural Gas,14.197781840153917
14239,2008,ID,Percentage Nuclear,0.0
14240,2008,ID,Percentage Other,0.5807334047140512
14241,2008,ID,Percentage Other Biomass,0.0
14242,2008,ID,Percentage Other Gases,0.0
14243,2008,ID,Percentage Petroleum,0.001002459953186791
14244,2008,ID,Percentage Solar,0.0
14245,2008,ID,Percentage Total,100.0
14246,2008,ID,Percentage Wind,1.7331864283964156
14247,2008,ID,Percentage Wood Fuels,3.804277045513269
14248,2008,ID,Percentage Total Renewable,84.46487810546431
14249,2008,ID,Percentage Renewable Including Nuclear,84.46487810546431
14250,2008,IL,Percentage Coal,48.44915491189585
14251,2008,IL,Percentage Geothermal,0.0
14252,2008,IL,Percentage Hydro,0.06945676218421522
14253,2008,IL,Percentage Natural Gas,2.1355388889538927
14254,2008,IL,Percentage Nuclear,47.70101972286497
14255,2008,IL,Percentage Other,0.02478904919187489
14256,2008,IL,Percentage Other Biomass,0.34960239514111374
14257,2008,IL,Percentage Other Gases,0.027007871626012536
14258,2008,IL,Percentage Petroleum,0.07155175968811517
14259,2008,IL,Percentage Solar,0.0
14260,2008,IL,Percentage Total,100.0
14261,2008,IL,Percentage Wind,1.171572334679155
14262,2008,IL,Percentage Wood Fuels,0.00030680509030552163
14263,2008,IL,Percentage Total Renewable,1.5909382970947894
14264,2008,IL,Percentage Renewable Including Nuclear,49.29195801995976
14265,2008,IN,Percentage Coal,94.22886955997491
14266,2008,IN,Percentage Geothermal,0.0
14267,2008,IN,Percentage Hydro,0.33725504476115237
14268,2008,IN,Percentage Natural Gas,2.8077327969002988
14269,2008,IN,Percentage Nuclear,0.0
14270,2008,IN,Percentage Other,0.2746376284189425
14271,2008,IN,Percentage Other Biomass,0.2108233960151461
14272,2008,IN,Percentage Other Gases,1.8190090742902645
14273,2008,IN,Percentage Petroleum,0.1376292142460892
14274,2008,IN,Percentage Solar,0.0
14275,2008,IN,Percentage Total,100.0
14276,2008,IN,Percentage Wind,0.18404405753260045
14277,2008,IN,Percentage Wood Fuels,0.0
14278,2008,IN,Percentage Total Renewable,0.7321224983088989
14279,2008,IN,Percentage Renewable Including Nuclear,0.7321224983088989
14280,2008,KS,Percentage Coal,72.92092627884762
14281,2008,KS,Percentage Geothermal,0.0
14282,2008,KS,Percentage Hydro,0.022676232488298764
14283,2008,KS,Percentage Natural Gas,4.781702017449119
14284,2008,KS,Percentage Nuclear,18.222392249883935
14285,2008,KS,Percentage Other,0.0
14286,2008,KS,Percentage Other Biomass,0.0
14287,2008,KS,Percentage Other Gases,0.0
14288,2008,KS,Percentage Petroleum,0.27919601925965726
14289,2008,KS,Percentage Solar,0.0
14290,2008,KS,Percentage Total,100.0
14291,2008,KS,Percentage Wind,3.7731072020713734
14292,2008,KS,Percentage Wood Fuels,0.0
14293,2008,KS,Percentage Total Renewable,3.795783434559672
14294,2008,KS,Percentage Renewable Including Nuclear,22.018175684443605
14295,2008,KY,Percentage Coal,93.62094937695771
14296,2008,KY,Percentage Geothermal,0.0
14297,2008,KY,Percentage Hydro,1.959334312521931
14298,2008,KY,Percentage Natural Gas,1.000059879419607
14299,2008,KY,Percentage Nuclear,0.0
14300,2008,KY,Percentage Other,0.008886882462830311
14301,2008,KY,Percentage Other Biomass,0.11125718782947731
14302,2008,KY,Percentage Other Gases,0.003918729935029808
14303,2008,KY,Percentage Petroleum,2.937197933362994
14304,2008,KY,Percentage Solar,0.0
14305,2008,KY,Percentage Total,100.0
14306,2008,KY,Percentage Wind,0.0
14307,2008,KY,Percentage Wood Fuels,0.3583977411766245
14308,2008,KY,Percentage Total Renewable,2.4289892415280327
14309,2008,KY,Percentage Renewable Including Nuclear,2.4289892415280327
14310,2008,LA,Percentage Coal,26.06730473332431
14311,2008,LA,Percentage Geothermal,0.0
14312,2008,LA,Percentage Hydro,1.1512567214995975
14313,2008,LA,Percentage Natural Gas,49.04580364662786
14314,2008,LA,Percentage Nuclear,16.62570663770093
14315,2008,LA,Percentage Other,0.4949610094912838
14316,2008,LA,Percentage Other Biomass,0.07667235448496011
14317,2008,LA,Percentage Other Gases,1.1909352003519276
14318,2008,LA,Percentage Petroleum,2.4931689449036676
14319,2008,LA,Percentage Solar,0.0
14320,2008,LA,Percentage Total,100.0
14321,2008,LA,Percentage Wind,0.0
14322,2008,LA,Percentage Wood Fuels,2.8541907516154588
14323,2008,LA,Percentage Total Renewable,4.082119827600017
14324,2008,LA,Percentage Renewable Including Nuclear,20.707826465300947
14325,2008,MA,Percentage Coal,25.005454591052946
14326,2008,MA,Percentage Geothermal,0.0
14327,2008,MA,Percentage Hydro,2.7192048046136548
14328,2008,MA,Percentage Natural Gas,50.61567358447304
14329,2008,MA,Percentage Nuclear,13.806782739862378
14330,2008,MA,Percentage Other,1.8184197340399277
14331,2008,MA,Percentage Other Biomass,2.6562364502758915
14332,2008,MA,Percentage Other Gases,0.0
14333,2008,MA,Percentage Petroleum,4.9593584149318355
14334,2008,MA,Percentage Solar,0.00018821103482238218
14335,2008,MA,Percentage Total,100.0
14336,2008,MA,Percentage Wind,0.008638886498347343
14337,2008,MA,Percentage Wood Fuels,0.2883863581065951
14338,2008,MA,Percentage Total Renewable,5.672654710529311
14339,2008,MA,Percentage Renewable Including Nuclear,19.479437450391686
14340,2008,MD,Percentage Coal,57.469787400604034
14341,2008,MD,Percentage Geothermal,0.0
14342,2008,MD,Percentage Hydro,4.168155146709147
14343,2008,MD,Percentage Natural Gas,3.90225889246781
14344,2008,MD,Percentage Nuclear,30.993242471282194
14345,2008,MD,Percentage Other,0.6031234211017671
14346,2008,MD,Percentage Other Biomass,0.8757868533599821
14347,2008,MD,Percentage Other Gases,0.7132943460829431
14348,2008,MD,Percentage Petroleum,0.856908432564691
14349,2008,MD,Percentage Solar,0.0
14350,2008,MD,Percentage Total,100.0
14351,2008,MD,Percentage Wind,0.0
14352,2008,MD,Percentage Wood Fuels,0.4174409243834261
14353,2008,MD,Percentage Total Renewable,5.461382924452555
14354,2008,MD,Percentage Renewable Including Nuclear,36.45462539573475
14355,2008,ME,Percentage Coal,2.057915571287585
14356,2008,ME,Percentage Geothermal,0.0
14357,2008,ME,Percentage Hydro,26.074443523248046
14358,2008,ME,Percentage Natural Gas,43.168470116763935
14359,2008,ME,Percentage Nuclear,0.0
14360,2008,ME,Percentage Other,1.8434190884437651
14361,2008,ME,Percentage Other Biomass,1.5080211845402718
14362,2008,ME,Percentage Other Gases,0.0
14363,2008,ME,Percentage Petroleum,3.117797750313997
14364,2008,ME,Percentage Solar,0.0
14365,2008,ME,Percentage Total,100.0
14366,2008,ME,Percentage Wind,0.7699422266932063
14367,2008,ME,Percentage Wood Fuels,21.459996388400555
14368,2008,ME,Percentage Total Renewable,49.81240332288208
14369,2008,ME,Percentage Renewable Including Nuclear,49.81240332288208
14370,2008,MI,Percentage Coal,60.749242415453764
14371,2008,MI,Percentage Geothermal,0.0
14372,2008,MI,Percentage Hydro,1.1865208295072696
14373,2008,MI,Percentage Natural Gas,8.350337594273356
14374,2008,MI,Percentage Nuclear,27.380190553586985
14375,2008,MI,Percentage Other,0.2486672601221712
14376,2008,MI,Percentage Other Biomass,0.6431326616900285
14377,2008,MI,Percentage Other Gases,0.229939513073011
14378,2008,MI,Percentage Petroleum,0.3978944011784836
14379,2008,MI,Percentage Solar,0.0
14380,2008,MI,Percentage Total,100.0
14381,2008,MI,Percentage Wind,0.122777839976528
14382,2008,MI,Percentage Wood Fuels,1.4874562011175148
14383,2008,MI,Percentage Total Renewable,3.4398875322913405
14384,2008,MI,Percentage Renewable Including Nuclear,30.82007808587833
14385,2008,MN,Percentage Coal,57.9863123811249
14386,2008,MN,Percentage Geothermal,0.0
14387,2008,MN,Percentage Hydro,1.327641328070447
14388,2008,MN,Percentage Natural Gas,5.233144934861557
14389,2008,MN,Percentage Nuclear,23.732725676437678
14390,2008,MN,Percentage Other,0.5648703804879759
14391,2008,MN,Percentage Other Biomass,1.4079523243277987
14392,2008,MN,Percentage Other Gases,0.04842653920431471
14393,2008,MN,Percentage Petroleum,0.42294154339689893
14394,2008,MN,Percentage Solar,0.0
14395,2008,MN,Percentage Total,100.0
14396,2008,MN,Percentage Wind,7.951703474732011
14397,2008,MN,Percentage Wood Fuels,1.3242795913179906
14398,2008,MN,Percentage Total Renewable,12.011576718448246
14399,2008,MN,Percentage Renewable Including Nuclear,35.74430239488592
14400,2008,MO,Percentage Coal,80.77846136489009
14401,2008,MO,Percentage Geothermal,0.0
14402,2008,MO,Percentage Hydro,2.2484896125451295
14403,2008,MO,Percentage Natural Gas,5.708234410880645
14404,2008,MO,Percentage Nuclear,10.302925574264716
14405,2008,MO,Percentage Other,0.026593782769507166
14406,2008,MO,Percentage Other Biomass,0.045150548241355934
14407,2008,MO,Percentage Other Gases,0.0028419578661894843
14408,2008,MO,Percentage Petroleum,0.06308003967316056
14409,2008,MO,Percentage Solar,0.0
14410,2008,MO,Percentage Total,100.0
14411,2008,MO,Percentage Wind,0.22335020473466666
14412,2008,MO,Percentage Wood Fuels,0.0017719667716133121
14413,2008,MO,Percentage Total Renewable,2.5187623322927655
14414,2008,MO,Percentage Renewable Including Nuclear,12.82168790655748
14415,2008,MS,Percentage Coal,34.608766583693786
14416,2008,MS,Percentage Geothermal,0.0
14417,2008,MS,Percentage Hydro,0.0
14418,2008,MS,Percentage Natural Gas,42.74893279760981
14419,2008,MS,Percentage Nuclear,19.49310528787761
14420,2008,MS,Percentage Other,0.020827407773323786
14421,2008,MS,Percentage Other Biomass,0.01047801161982654
14422,2008,MS,Percentage Other Gases,0.08390084734980882
14423,2008,MS,Percentage Petroleum,0.15824058688813863
14424,2008,MS,Percentage Solar,0.0
14425,2008,MS,Percentage Total,100.0
14426,2008,MS,Percentage Wind,0.0
14427,2008,MS,Percentage Wood Fuels,2.8757484771876927
14428,2008,MS,Percentage Total Renewable,2.886226488807519
14429,2008,MS,Percentage Renewable Including Nuclear,22.37933177668513
14430,2008,MT,Percentage Coal,61.853248510475225
14431,2008,MT,Percentage Geothermal,0.0
14432,2008,MT,Percentage Hydro,33.73995605580931
14433,2008,MT,Percentage Natural Gas,0.221542991821376
14434,2008,MT,Percentage Nuclear,0.0
14435,2008,MT,Percentage Other,0.37578191172784337
14436,2008,MT,Percentage Other Biomass,0.0
14437,2008,MT,Percentage Other Gases,0.01947556540296048
14438,2008,MT,Percentage Petroleum,1.4142729103691762
14439,2008,MT,Percentage Solar,0.0
14440,2008,MT,Percentage Total,100.0
14441,2008,MT,Percentage Wind,2.001333664584403
14442,2008,MT,Percentage Wood Fuels,0.37438838980971745
14443,2008,MT,Percentage Total Renewable,36.115678110203426
14444,2008,MT,Percentage Renewable Including Nuclear,36.115678110203426
14445,2008,NC,Percentage Coal,60.536054154285715
14446,2008,NC,Percentage Geothermal,0.0
14447,2008,NC,Percentage Hydro,2.4222809779405647
14448,2008,NC,Percentage Natural Gas,3.3354944535156736
14449,2008,NC,Percentage Nuclear,31.760282332997015
14450,2008,NC,Percentage Other,0.2520315885787168
14451,2008,NC,Percentage Other Biomass,0.0962016140283643
14452,2008,NC,Percentage Other Gases,0.0
14453,2008,NC,Percentage Petroleum,0.25568779606727016
14454,2008,NC,Percentage Solar,0.0014380497241503636
14455,2008,NC,Percentage Total,100.0
14456,2008,NC,Percentage Wind,0.0
14457,2008,NC,Percentage Wood Fuels,1.4371953581287973
14458,2008,NC,Percentage Total Renewable,3.957115999821877
14459,2008,NC,Percentage Renewable Including Nuclear,35.71739833281889
14460,2008,ND,Percentage Coal,90.64491099763342
14461,2008,ND,Percentage Geothermal,0.0
14462,2008,ND,Percentage Hydro,3.827115051640041
14463,2008,ND,Percentage Natural Gas,-0.00015579855173943126
14464,2008,ND,Percentage Nuclear,0.0
14465,2008,ND,Percentage Other,0.16536947061393398
14466,2008,ND,Percentage Other Biomass,0.039490350555600545
14467,2008,ND,Percentage Other Gases,0.0
14468,2008,ND,Percentage Petroleum,0.14996985298023843
14469,2008,ND,Percentage Solar,0.0
14470,2008,ND,Percentage Total,100.0
14471,2008,ND,Percentage Wind,5.173300075128505
14472,2008,ND,Percentage Wood Fuels,0.0
14473,2008,ND,Percentage Total Renewable,9.039905477324147
14474,2008,ND,Percentage Renewable Including Nuclear,9.039905477324147
14475,2008,NE,Percentage Coal,66.34981822490614
14476,2008,NE,Percentage Geothermal,0.0
14477,2008,NE,Percentage Hydro,1.0701832194841203
14478,2008,NE,Percentage Natural Gas,2.342923948775175
14479,2008,NE,Percentage Nuclear,29.280221657686795
14480,2008,NE,Percentage Other,0.0
14481,2008,NE,Percentage Other Biomass,0.1882062754864917
14482,2008,NE,Percentage Other Gases,0.0
14483,2008,NE,Percentage Petroleum,0.10704735802301646
14484,2008,NE,Percentage Solar,0.0
14485,2008,NE,Percentage Total,100.0
14486,2008,NE,Percentage Wind,0.6616024045823621
14487,2008,NE,Percentage Wood Fuels,0.0
14488,2008,NE,Percentage Total Renewable,1.9199918995529741
14489,2008,NE,Percentage Renewable Including Nuclear,31.20021355723977
14490,2008,NH,Percentage Coal,15.084019787216782
14491,2008,NH,Percentage Geothermal,0.0
14492,2008,NH,Percentage Hydro,7.1391553574875575
14493,2008,NH,Percentage Natural Gas,30.91906051285064
14494,2008,NH,Percentage Nuclear,40.872130391967616
14495,2008,NH,Percentage Other,0.2538270765667095
14496,2008,NH,Percentage Other Biomass,0.6776459072941058
14497,2008,NH,Percentage Other Gases,0.0
14498,2008,NH,Percentage Petroleum,0.5957120586482698
14499,2008,NH,Percentage Solar,0.0
14500,2008,NH,Percentage Total,100.0
14501,2008,NH,Percentage Wind,0.04510645455486456
14502,2008,NH,Percentage Wood Fuels,4.413342453413456
14503,2008,NH,Percentage Total Renewable,12.275250172749983
14504,2008,NH,Percentage Renewable Including Nuclear,53.147380564717594
14505,2008,NJ,Percentage Coal,14.179067008765431
14506,2008,NJ,Percentage Geothermal,0.0
14507,2008,NJ,Percentage Hydro,0.04047598807119722
14508,2008,NJ,Percentage Natural Gas,32.59022185373869
14509,2008,NJ,Percentage Nuclear,50.56129514618415
14510,2008,NJ,Percentage Other,0.8785109598085986
14511,2008,NJ,Percentage Other Biomass,1.384748993828625
14512,2008,NJ,Percentage Other Gases,0.2494330998097222
14513,2008,NJ,Percentage Petroleum,0.5108960785091883
14514,2008,NJ,Percentage Solar,0.004191611848136631
14515,2008,NJ,Percentage Total,100.0
14516,2008,NJ,Percentage Wind,0.0327994804976896
14517,2008,NJ,Percentage Wood Fuels,0.0
14518,2008,NJ,Percentage Total Renewable,1.4622160742456485
14519,2008,NJ,Percentage Renewable Including Nuclear,52.023511220429796
14520,2008,NM,Percentage Coal,72.99203452314583
14521,2008,NM,Percentage Geothermal,0.0
14522,2008,NM,Percentage Hydro,0.8437972855703201
14523,2008,NM,Percentage Natural Gas,21.524026166340587
14524,2008,NM,Percentage Nuclear,0.0
14525,2008,NM,Percentage Other,0.008238350252663906
14526,2008,NM,Percentage Other Biomass,0.051026974260924195
14527,2008,NM,Percentage Other Gases,0.0
14528,2008,NM,Percentage Petroleum,0.14209465445632738
14529,2008,NM,Percentage Solar,0.0
14530,2008,NM,Percentage Total,100.0
14531,2008,NM,Percentage Wind,4.438784747957685
14532,2008,NM,Percentage Wood Fuels,0.0
14533,2008,NM,Percentage Total Renewable,5.3336090077889295
14534,2008,NM,Percentage Renewable Including Nuclear,5.3336090077889295
14535,2008,NV,Percentage Coal,22.263772552239566
14536,2008,NV,Percentage Geothermal,3.940783769175776
14537,2008,NV,Percentage Hydro,4.9889464152922995
14538,2008,NV,Percentage Natural Gas,68.31555646065739
14539,2008,NV,Percentage Nuclear,0.0
14540,2008,NV,Percentage Other,0.0
14541,2008,NV,Percentage Other Biomass,0.0
14542,2008,NV,Percentage Other Gases,0.005662586127878008
14543,2008,NV,Percentage Petroleum,0.040666886786521986
14544,2008,NV,Percentage Solar,0.44460847990368985
14545,2008,NV,Percentage Total,100.0
14546,2008,NV,Percentage Wind,0.0
14547,2008,NV,Percentage Wood Fuels,0.0
14548,2008,NV,Percentage Total Renewable,9.374338664371766
14549,2008,NV,Percentage Renewable Including Nuclear,9.374338664371766
14550,2008,NY,Percentage Coal,13.650112847512972
14551,2008,NY,Percentage Geothermal,0.0
14552,2008,NY,Percentage Hydro,19.04413559945297
14553,2008,NY,Percentage Natural Gas,31.25413601991418
14554,2008,NY,Percentage Nuclear,30.792848026077145
14555,2008,NY,Percentage Other,0.7036425481089579
14556,2008,NY,Percentage Other Biomass,1.0781338078606293
14557,2008,NY,Percentage Other Gases,0.0
14558,2008,NY,Percentage Petroleum,2.6690934642511763
14559,2008,NY,Percentage Solar,0.0
14560,2008,NY,Percentage Total,100.0
14561,2008,NY,Percentage Wind,0.8913065012567514
14562,2008,NY,Percentage Wood Fuels,0.39558772281771726
14563,2008,NY,Percentage Total Renewable,21.40916363138807
14564,2008,NY,Percentage Renewable Including Nuclear,52.20201165746522
14565,2008,OH,Percentage Coal,85.19157312931938
14566,2008,OH,Percentage Geothermal,0.0
14567,2008,OH,Percentage Hydro,0.25189318159473456
14568,2008,OH,Percentage Natural Gas,1.619421515430342
14569,2008,OH,Percentage Nuclear,11.416218643451103
14570,2008,OH,Percentage Other,0.007170222670156896
14571,2008,OH,Percentage Other Biomass,0.12396337239064434
14572,2008,OH,Percentage Other Gases,0.1700802890898198
14573,2008,OH,Percentage Petroleum,0.9373032405345516
14574,2008,OH,Percentage Solar,0.0
14575,2008,OH,Percentage Total,100.0
14576,2008,OH,Percentage Wind,0.009832330796058785
14577,2008,OH,Percentage Wood Fuels,0.27254472656163553
14578,2008,OH,Percentage Total Renewable,0.6582336113430732
14579,2008,OH,Percentage Renewable Including Nuclear,12.074452254794176
14580,2008,OK,Percentage Coal,47.57688528702651
14581,2008,OK,Percentage Geothermal,0.0
14582,2008,OK,Percentage Hydro,4.993223537273715
14583,2008,OK,Percentage Natural Gas,44.24819886064661
14584,2008,OK,Percentage Nuclear,0.0
14585,2008,OK,Percentage Other,0.01662672810673513
14586,2008,OK,Percentage Other Biomass,0.22221986982965874
14587,2008,OK,Percentage Other Gases,0.013388112404280695
14588,2008,OK,Percentage Petroleum,0.029524855772861316
14589,2008,OK,Percentage Solar,0.0
14590,2008,OK,Percentage Total,100.0
14591,2008,OK,Percentage Wind,3.089366875260419
14592,2008,OK,Percentage Wood Fuels,0.03014061199460629
14593,2008,OK,Percentage Total Renewable,8.3349508943584
14594,2008,OK,Percentage Renewable Including Nuclear,8.3349508943584
14595,2008,OR,Percentage Coal,6.88764745410973
14596,2008,OR,Percentage Geothermal,0.0
14597,2008,OR,Percentage Hydro,57.571395206391564
14598,2008,OR,Percentage Natural Gas,29.611077188395235
14599,2008,OR,Percentage Nuclear,0.0
14600,2008,OR,Percentage Other,0.07500540119953464
14601,2008,OR,Percentage Other Biomass,0.22266770788419132
14602,2008,OR,Percentage Other Gases,0.0
14603,2008,OR,Percentage Petroleum,0.02519310884938731
14604,2008,OR,Percentage Solar,0.0
14605,2008,OR,Percentage Total,100.0
14606,2008,OR,Percentage Wind,4.385733149100458
14607,2008,OR,Percentage Wood Fuels,1.2212807840699031
14608,2008,OR,Percentage Total Renewable,63.40107684744611
14609,2008,OR,Percentage Renewable Including Nuclear,63.40107684744611
14610,2008,PA,Percentage Coal,52.88190818185263
14611,2008,PA,Percentage Geothermal,0.0
14612,2008,PA,Percentage Hydro,1.1463221931727965
14613,2008,PA,Percentage Natural Gas,8.423894346290666
14614,2008,PA,Percentage Nuclear,35.375653598023035
14615,2008,PA,Percentage Other,0.37434249486481785
14616,2008,PA,Percentage Other Biomass,0.636921568911845
14617,2008,PA,Percentage Other Gases,0.27418999943445255
14618,2008,PA,Percentage Petroleum,0.4218214968073553
14619,2008,PA,Percentage Solar,7.870441735288486e-05
14620,2008,PA,Percentage Total,100.0
14621,2008,PA,Percentage Wind,0.32805125501501736
14622,2008,PA,Percentage Wood Fuels,0.2959178154981815
14623,2008,PA,Percentage Total Renewable,2.4072915370151935
14624,2008,PA,Percentage Renewable Including Nuclear,37.782945135038226
14625,2008,RI,Percentage Coal,0.0
14626,2008,RI,Percentage Geothermal,0.0
14627,2008,RI,Percentage Hydro,0.06737269241421658
14628,2008,RI,Percentage Natural Gas,97.43182389804292
14629,2008,RI,Percentage Nuclear,0.0
14630,2008,RI,Percentage Other,0.0
14631,2008,RI,Percentage Other Biomass,2.1443251129714294
14632,2008,RI,Percentage Other Gases,0.0
14633,2008,RI,Percentage Petroleum,0.35647829657142444
14634,2008,RI,Percentage Solar,0.0
14635,2008,RI,Percentage Total,100.0
14636,2008,RI,Percentage Wind,0.0
14637,2008,RI,Percentage Wood Fuels,0.0
14638,2008,RI,Percentage Total Renewable,2.211697805385646
14639,2008,RI,Percentage Renewable Including Nuclear,2.211697805385646
14640,2008,SC,Percentage Coal,41.13736946971769
14641,2008,SC,Percentage Geothermal,0.0
14642,2008,SC,Percentage Hydro,1.1122372639467377
14643,2008,SC,Percentage Natural Gas,5.673500877740652
14644,2008,SC,Percentage Nuclear,51.26160890185937
14645,2008,SC,Percentage Other,0.09262314104938
14646,2008,SC,Percentage Other Biomass,0.11859909492171093
14647,2008,SC,Percentage Other Gases,0.0
14648,2008,SC,Percentage Petroleum,0.17871911808913238
14649,2008,SC,Percentage Solar,0.0
14650,2008,SC,Percentage Total,100.0
