Year,Name,State,Percentage Coal,Percentage Geothermal,Percentage Hydro,Percentage Natural Gas,Percentage Nuclear,Percentage Other,Percentage Other Biomass,Percentage Other Gases,Percentage Petroleum,Percentage Solar,Percentage Total,Percentage Wind,Percentage Wood Fuels,Percentage Total Renewable,Percentage Renewable Including Nuclear,co2 per cap
2006,Minnesota,MN,62.11837798,,1.073917626,4.810111479,24.76327107,0.560353849,0.778142759,,0.928265447,,100,3.85994054,1.107615495,6.819616419,31.58288749,19.2
2006,Missouri,MO,84.47234503,,0.217277725,4.067592706,11.03398791,0.058678314,0.026039865,0.005552626,0.06655735,,100,,0.000104705,0.243422295,11.2774102,24.5
2006,Mississippi,MS,39.16457834,,,33.97413091,22.53697999,0.033671616,0.014017222,0.094579473,0.862467974,,100,,3.319576627,3.333593849,25.87057384,22.8
2006,Montana,MT,60.49200072,,35.86718391,0.239275989,,,,0.039679876,1.483964331,,100,1.543609837,0.334288879,37.74508263,37.74508263,37.8
2006,North Carolina,NC,60.28601623,,3.065941479,2.552065258,31.91570733,0.254949927,0.073266109,,0.360291322,,100,,1.386868982,4.526076569,36.4417839,16.7
2006,North Dakota,ND,93.5166053,,4.925446884,0.022878044,,,0.011476261,0.19085761,0.136261175,,100,1.196474728,,6.133397873,6.133397873,79.0
2006,Nebraska,NE,65.30649904,,2.820924769,2.395963823,28.42647557,,0.164237609,,0.060994692,,100,0.824904502,,3.810066881,32.23654245,25.0
2006,New Hampshire,NH,17.61007392,,6.92952835,27.22393507,42.59420736,0.268844362,0.708852257,,1.990568669,,100,,2.673990009,10.31237062,52.90657798,14.8
2006,New Jersey,NJ,17.89439889,,0.058378779,25.81274814,53.65372392,0.936655186,1.484003191,0.181655268,0.444017105,,100,0.026344256,,1.568726226,55.22245015,14.2
2006,New Mexico,NM,80.12480134,,0.53188696,15.80437468,,,0.058727044,,0.111325115,,100,3.368884864,,3.959498868,3.959498868,30.8
2006,Nevada,NV,22.76684241,4.217545738,6.458332012,66.49127549,,,,0.011556803,0.054447546,,100,,,10.67587775,10.67587775,16.5
2006,New York,NY,14.73853466,,19.22087089,29.61638496,29.67966175,0.686488619,0.997741321,,4.76436117,,100,0.460667775,0.366799575,21.04607956,50.7257413,10.1
2006,Ohio,OH,85.8242673,,0.406562075,1.530592311,10.83863947,0.001804624,0.021952072,0.23161395,0.871465925,,100,0.009265021,0.263837257,0.701616425,11.54025589,23.1
2006,Oklahoma,OK,49.60997314,,0.883070254,46.70501458,,0.007710839,,0.022860621,0.090278423,,100,2.425042711,0.420992006,3.729104971,3.729104971,30.4
2006,Oregon,OR,4.444314046,,70.95951224,21.06954549,,0.075589566,0.185556262,,0.022159441,,100,1.745794651,1.497530169,74.38839333,74.38839333,11.0
2006,Pennsylvania,PA,56.01069861,,1.299813202,6.188761615,34.41208497,0.330207364,0.652939804,0.253383282,0.693956369,,100,0.165031474,0.312200092,2.429984572,36.84206954,22.0
2006,Rhode Island,RI,,,0.099015957,96.85813271,,,2.495306,,0.547545338,,100,,,2.594321957,2.594321957,9.9
2006,South Carolina,SC,39.7640757,,1.820279619,6.112831008,51.17215378,0.095608229,0.106835456,1.61e-05,0.238664968,,100,,1.817696702,3.744811777,54.91696556,20.5
2006,South Dakota,SD,46.49183994,,47.62643393,3.726976212,,0.000799188,,,0.06533709,,100,2.088613638,,49.71504757,49.71504757,17.1
2006,Tennessee,TN,64.42033446,,8.25104789,0.707343419,26.27887063,0.004937648,0.061955401,0.01451905,0.170612416,,100,0.058137961,0.743063371,9.114204623,35.39307525,21.3
2006,Texas,TX,36.54458267,,0.165251946,49.39557926,10.30105885,0.246942157,0.063832234,0.94821901,0.446644901,,100,1.665202226,0.222686502,2.116972908,12.41803176,27.8
2006,US_TOTAL,US_TOTAL,48.97065083,0.358403351,7.11605426,20.08611515,19.36719081,0.319196789,0.396056688,0.348778513,1.578625208,0.012490607,100,0.654147229,0.953626953,9.490779089,28.8579699,19.8
2006,Utah,UT,89.31793764,0.461930794,1.809798454,8.212014136,,0.011724698,0.036031998,,0.150559853,,100,,,2.307761246,2.307761246,27.2
2006,Virginia,VA,46.92535687,,1.849189218,9.874771753,37.76336505,0.671988657,0.92844163,,1.148511451,,100,,2.436094538,5.213725386,42.97709044,16.0
2006,Vermont,VT,,,21.4369178,0.026466812,72.08180461,,,,0.104046331,,100,0.150867886,6.199896561,27.78768225,99.86948686,10.7
2006,Washington,WA,5.889683161,,75.79042312,6.927164,8.621076714,0.057470598,0.170063433,0.322217037,0.035331687,,100,0.958984052,1.18405882,78.10352942,86.72460614,12.1
2006,Wisconsin,WI,65.08207686,,2.723235359,8.693211629,19.84676535,0.178374887,0.63333062,,1.423082794,,100,0.164465052,1.255459071,4.776490102,24.62325545,18.5
2006,West Virginia,WV,97.50310406,,1.676085407,0.385688748,,0.00690502,0.000315512,0.056277298,0.186414221,,100,0.185210799,,1.861611717,1.861611717,62.8
2006,Wyoming,WY,94.47461992,,1.857509091,1.104109944,,0.10799912,,0.682653027,0.101181995,,100,1.671926903,,3.529435994,3.529435994,123.3
2007,Alaska,AK,9.402904862,,18.92902504,56.69721077,,,0.149470958,,14.80621551,,100,0.014835682,0.000322515,19.0936542,19.0936542,64.2
2007,Alabama,AL,54.22775649,,2.875770867,16.15266518,23.86568654,0.0024912,0.011637651,0.124016286,0.109105241,,100,,2.63086985,5.518278368,29.38396491,31.5
2007,Arkansas,AR,47.15376349,,5.928527747,15.32019717,28.36477958,0.031960079,0.078651942,,0.17245328,,100,,2.895443195,8.902622884,37.26740246,22.2
2007,Arizona,AZ,36.4169832,,5.821082174,33.94114326,23.62992923,,0.029106862,,0.043475894,0.007630956,100,,,5.857819992,29.48774922,16.6
2007,California,CA,1.090031951,6.161185696,12.96090326,54.87398501,16.97552793,0.199882303,1.093314891,0.862284495,1.106948436,0.264157169,100,2.648801079,1.616056482,24.74441858,41.7199465,11.1
2007,Colorado,CO,66.66186399,,3.208335123,27.85123263,,0.076408674,0.0577007,0.003544962,0.052775596,0.004095906,100,2.395800569,,5.665932297,5.665932297,20.7
2007,Connecticut,CT,11.27098804,,1.095109316,29.9342692,49.39868788,2.187396908,2.195168708,0.006620199,3.953003341,,100,,0.005052574,3.295330598,52.69401848,11.4
2007,District of Columbia,DC,,,,,,,,,100.0,,100,,,,,5.9
2007,Delaware,DE,65.87432183,,,22.28670814,,,0.563804558,8.44962769,2.825537783,,100,,,0.563804558,0.563804558,19.6
2007,Florida,FL,30.12567738,,0.06851597,44.49868523,12.9934349,1.435647487,1.052728452,0.006726229,8.962478982,,100,,0.856104929,1.977349351,14.97078425,14.0
2007,Georgia,GA,62.20759238,,1.540550147,11.07707382,22.42083468,0.079569339,0.036735863,,0.543023762,,100,,2.316209115,3.893495125,26.3143298,19.8
2007,Hawaii,HI,13.6901334,1.993228333,0.800660693,,,1.294463447,2.473496426,0.392132381,77.29070045,,100,2.065176206,,7.332561658,7.332561658,18.2
2007,Iowa,IA,76.29275632,,1.932840197,6.207928516,9.076011378,0.023822427,0.30344723,,0.626470989,,100,5.536692814,3.21e-05,7.773012377,16.84902376,29.0
2007,Idaho,ID,0.727650103,,78.55815493,14.43087659,,0.597339398,,,0.001166832,,100,1.500049068,4.184763078,84.24296708,84.24296708,10.8
2007,Illinois,IL,47.57045343,,0.076763446,3.765855066,47.80211698,0.010475346,0.309758759,0.067048109,0.065747804,,100,0.331781055,,0.71830326,48.52042024,19.2
2007,Indiana,IN,94.00243263,,0.344414338,3.070947221,,0.291424396,0.177013581,1.983654082,0.130112985,,100,,,0.521427919,0.521427919,37.0
2007,Kansas,KS,72.32377249,,0.020950798,4.254819561,20.68771288,,,,0.413287957,,100,2.299456313,,2.320407111,23.00812,28.4
2007,Kentucky,KY,93.06532489,,1.716206249,1.847602063,,0.016116172,0.09813596,0.004880416,2.870958953,,100,,0.3807753,2.195117508,2.195117508,37.2
2007,Louisiana,LA,24.89911327,,0.89291091,47.43552349,18.4466194,0.719827207,0.088046523,1.956178103,2.431058137,,100,,3.130722958,4.111680391,22.55829979,48.1
2007,Massachusetts,MA,25.54242796,,1.694031828,52.94641906,10.87558781,1.588990987,2.381399429,,6.482295906,,100,,0.253116372,4.32854763,15.20413544,12.4
2007,Maryland,MD,59.16417181,,3.291403047,4.464182622,28.5931984,0.57084034,0.797570832,0.752142658,1.961895874,,100,,0.404592429,4.493566308,33.0867647,13.9
2007,Maine,ME,2.328644572,,23.17731017,41.38367655,,1.952262715,1.614173162,,5.074083767,,100,0.614257919,23.85559734,49.26133859,49.26133859,15.8
2007,Michigan,MI,59.35012739,,1.064445295,11.01415728,26.41603378,0.253931911,0.604997391,0.236706187,0.585470937,,100,0.002282291,1.418324455,3.090049432,29.50608322,18.2
2007,Minnesota,MN,59.08914089,,1.200165661,7.053309535,24.05206715,0.59638223,1.039639268,0.047439642,0.742688111,,100,4.843843657,1.335327521,8.418976106,32.47104326,19.3
2007,Missouri,MO,82.37149329,,1.321212609,5.462655727,10.28155592,0.040245486,0.032021957,0.003729989,0.066263257,,100,,0.000131647,1.353366213,11.63492214,24.1
2007,Mississippi,MS,34.7842583,,,42.63309661,18.70122836,0.014675178,0.010025241,0.084576104,0.798042734,,100,,2.974097472,2.984122712,21.68535108,23.3
2007,Montana,MT,63.44911063,,32.36727534,0.366292884,,,,0.065710401,1.654518832,,100,1.713620517,0.383474852,34.46437071,34.46437071,39.4
2007,North Carolina,NC,61.47089342,,2.293472772,3.425149053,30.77632276,0.262730054,0.066744648,,0.380961344,,100,,1.218437792,3.578655211,34.35497797,16.9
2007,North Dakota,ND,93.40076521,,4.180721913,0.053080785,,0.003116182,0.043258246,0.168187367,0.162752463,,100,1.988117834,,6.212097993,6.212097993,81.2
2007,Nebraska,NE,60.50640546,,1.070946656,3.421478589,34.03395013,,0.188822145,,0.110246684,,100,0.668147246,,1.927916047,35.96186618,25.0
2007,New Hampshire,NH,16.87238969,,5.435492999,24.71956321,46.24223451,0.25158126,0.656505896,,1.65310037,,100,,4.169132065,10.26113096,56.50336546,14.6
2007,New Jersey,NJ,16.29243204,,0.033362988,29.921748,51.07665565,0.78025257,1.313466806,0.256176497,0.722454133,,100,0.032569961,,1.379399755,52.4560554,15.1
2007,New Mexico,NM,76.70804936,,0.744686731,18.5075514,,,0.044445886,,0.123580904,,100,3.871685723,,4.66081834,4.66081834,29.7
2007,Nevada,NV,21.70483104,3.834408089,6.131641223,68.14646436,,,,0.013027347,0.035047727,0.134580212,100,,,10.10062952,10.10062952,16.1
2007,New York,NY,14.67352253,,17.31065416,31.28190412,29.101478,0.639087189,0.993528273,,5.617756211,,100,0.571348713,0.337445456,19.2129766,48.3144546,10.4
2007,Ohio,OH,85.80465429,,0.264531957,2.561878791,10.16015831,0.002141077,0.013545761,0.186440646,0.73973895,,100,0.0095053,0.257404916,0.544987935,10.70514625,23.6
2007,Oklahoma,OK,47.29245399,,4.210244579,45.51541186,,0.034701063,0.005109923,0.030862784,0.220392742,,100,2.539366906,0.379204108,7.133925518,7.133925518,30.1
2007,Oregon,OR,7.900868361,,60.98181601,26.97578629,,0.069870264,0.251885542,,0.025939674,,100,2.26405945,1.529772598,65.0275336,65.0275336,11.7
2007,Pennsylvania,PA,54.26776719,,0.988985987,8.491194194,34.22393035,0.32905191,0.644266308,0.23618467,0.656413329,,100,0.207891305,0.274037573,2.115181172,36.33911152,22.2
2007,Rhode Island,RI,,,0.061902079,97.26132947,,,2.195183326,,0.481585124,,100,,,2.257085405,2.257085405,10.5
2007,South Carolina,SC,40.21451509,,1.504719312,5.76831184,51.449528,0.093195361,0.097291988,1.45e-05,0.210137813,,100,,1.83306841,3.43507971,54.88460771,20.1
2007,South Dakota,SD,43.27040766,,47.53903828,5.72045944,,0.000423687,,,1.025029312,,100,2.444641622,,49.9836799,49.9836799,17.5
2007,Tennessee,TN,63.33211125,,5.193380252,0.758923487,30.17489469,0.002649469,0.055176237,0.014180966,0.244022375,,100,0.052502587,0.912710426,6.213769501,36.38866419,20.9
2007,Texas,TX,36.32100793,,0.405540874,49.2071694,10.10007598,0.218236452,0.090523298,0.888108365,0.322793802,,100,2.221098425,0.225445467,2.942608064,13.04268405,27.1
2007,US_TOTAL,US_TOTAL,48.51045031,0.352131631,5.954418432,21.56951775,19.40039157,0.294247826,0.397535935,0.323651196,1.581501448,0.01471808,100,0.828771774,0.938571565,8.486147416,27.88653899,19.9
2007,Utah,UT,81.92348351,0.361286526,1.187461809,16.36278743,,0.010312397,0.06838933,,0.086278991,,100,,,1.617137665,1.617137665,27.2
2007,Virginia,VA,45.20229304,,1.592975911,13.91496867,34.79874754,0.608654816,0.986778965,,2.676027862,,100,,2.287282291,4.867037167,39.6657847,16.5
2007,Vermont,VT,,,11.10321792,0.032437081,80.77035749,,,,0.134127072,,100,0.180490289,7.779370154,19.06307836,99.83343585,10.5
2007,Washington,WA,7.997755533,,73.67888131,6.811271352,7.578786386,0.05829505,0.164829089,0.311965906,0.034621857,,100,2.27854758,1.043441196,77.16569918,84.74448556,12.7
2007,Wisconsin,WI,63.14537338,,2.391651574,10.23613427,20.36628915,0.164530625,0.686467385,,1.598681067,,100,0.172396141,1.23847799,4.488993089,24.85528224,18.7
2007,West Virginia,WV,97.79966401,,1.335415184,0.413905176,,0.000501421,,0.059271966,0.212831239,,100,0.178412066,,1.513827249,1.513827249,63.8
2007,Wyoming,WY,94.5069351,,1.598440233,1.301732679,,0.15127926,,0.683907865,0.103481027,,100,1.654226022,,3.252666255,3.252666255,124.9
2008,Alaska,AK,9.120474391,,17.29637951,59.07852502,,,0.069108704,,14.43452341,,100,0.001003715,,17.36649193,17.36649193,56.9
2008,Alabama,AL,51.14465051,,4.206589715,15.33072948,26.73110925,0.00563653,0.023101408,0.139671726,0.140032321,,100,,2.278479737,6.50817086,33.23928011,29.5
2008,Arkansas,AR,47.43760859,,8.465490104,15.36964913,25.73652155,0.040684442,0.084958313,,0.11557564,,100,,2.663122504,11.21357092,36.95009247,22.3
2008,Arizona,AZ,36.69894849,,6.099072912,32.49849162,24.48576824,,0.019241721,,0.043443295,0.01232555,100,,0.063575696,6.194215878,30.67998412,16.3
2008,California,CA,1.096429589,6.194218646,11.60078635,57.69270005,15.61769652,0.274208727,1.135636882,0.810091579,0.837366239,0.322371025,100,2.589116562,1.674912779,23.51704225,39.13473877,10.5
2008,Colorado,CO,65.1693604,,3.81599209,25.23778576,,0.061358574,0.084426748,,0.035764278,0.034344035,100,6.026846804,0.000252612,9.96186229,9.96186229,19.9
2008,Connecticut,CT,14.42513654,,1.82895968,26.53729645,50.75045529,2.333924037,2.406753317,,1.6897695,,100,,0.005370037,4.241083034,54.99153833,10.6
2008,District of Columbia,DC,,,,,,,,,100.0,,100,,,,,5.3
2008,Delaware,DE,70.00302638,,,18.43485752,,0.145417785,2.171431366,6.332166332,2.913100613,,100,,,2.171431366,2.171431366,18.3
2008,Florida,FL,29.51390918,,0.093863134,47.06092719,14.63018646,1.287244564,1.062721187,0.004542499,5.45024423,,100,,0.896362012,2.052946333,16.68313279,12.9
2008,Georgia,GA,62.78117543,,1.574917039,9.861259609,23.27260402,0.03774893,0.089360334,,0.544571133,,100,,1.953601142,3.617878514,26.89048254,18.2
2008,Hawaii,HI,14.4825619,2.05981953,0.741386653,,,1.398915385,2.658340061,0.339053223,76.20992081,0.000158222,100,2.109835418,,7.569539885,7.569539885,14.5
2008,Iowa,IA,76.12083919,,1.542845333,4.07482005,9.950125819,2.45e-05,0.315076524,,0.303516208,,100,7.692661974,9.23e-05,9.550676132,19.50080195,29.9
2008,Idaho,ID,0.755595836,0.714645347,78.21276928,14.19778184,,0.580733405,,,0.00100246,,100,1.733186428,3.804277046,84.46487811,84.46487811,10.1
2008,Illinois,IL,48.44915491,,0.069456762,2.135538889,47.70101972,0.024789049,0.349602395,0.027007872,0.07155176,,100,1.171572335,0.000306805,1.590938297,49.29195802,19.0
2008,Indiana,IN,94.22886956,,0.337255045,2.807732797,,0.274637628,0.210823396,1.819009074,0.137629214,,100,0.184044058,,0.732122498,0.732122498,36.1
2008,Kansas,KS,72.92092628,,0.022676232,4.781702017,18.22239225,,,,0.279196019,,100,3.773107202,,3.795783435,22.01817568,26.7
2008,Kentucky,KY,93.62094938,,1.959334313,1.000059879,,0.008886882,0.111257188,0.00391873,2.937197933,,100,,0.358397741,2.428989242,2.428989242,36.3
2008,Louisiana,LA,26.06730473,,1.151256721,49.04580365,16.62570664,0.494961009,0.076672354,1.1909352,2.493168945,,100,,2.854190752,4.082119828,20.70782647,46.0
2008,Massachusetts,MA,25.00545459,,2.719204805,50.61567358,13.80678274,1.818419734,2.65623645,,4.959358415,0.000188211,100,0.008638886,0.288386358,5.672654711,19.47943745,11.9
2008,Maryland,MD,57.4697874,,4.168155147,3.902258892,30.99324247,0.603123421,0.875786853,0.713294346,0.856908433,,100,,0.417440924,5.461382924,36.4546254,13.1
2008,Maine,ME,2.057915571,,26.07444352,43.16847012,,1.843419088,1.508021185,,3.11779775,,100,0.769942227,21.45999639,49.81240332,49.81240332,14.3
2008,Michigan,MI,60.74924242,,1.18652083,8.350337594,27.38019055,0.24866726,0.643132662,0.229939513,0.397894401,,100,0.12277784,1.487456201,3.439887532,30.82007809,17.6
2008,Minnesota,MN,57.98631238,,1.327641328,5.233144935,23.73272568,0.56487038,1.407952324,0.048426539,0.422941543,,100,7.951703475,1.324279591,12.01157672,35.74430239,19.1
2008,Missouri,MO,80.77846136,,2.248489613,5.708234411,10.30292557,0.026593783,0.045150548,0.002841958,0.06308004,,100,0.223350205,0.001771967,2.518762332,12.82168791,23.4
2008,Mississippi,MS,34.60876658,,,42.7489328,19.49310529,0.020827408,0.010478012,0.083900847,0.158240587,,100,,2.875748477,2.886226489,22.37933178,22.0
2008,Montana,MT,61.85324851,,33.73995606,0.221542992,,0.375781912,,0.019475565,1.41427291,,100,2.001333665,0.37438839,36.11567811,36.11567811,38.1
2008,North Carolina,NC,60.53605415,,2.422280978,3.335494454,31.76028233,0.252031589,0.096201614,,0.255687796,0.00143805,100,,1.437195358,3.957116,35.71739833,16.0
2008,North Dakota,ND,90.644911,,3.827115052,-0.000155799,,0.165369471,0.039490351,,0.149969853,,100,5.173300075,,9.039905477,9.039905477,81.2
2008,Nebraska,NE,66.34981822,,1.070183219,2.342923949,29.28022166,,0.188206275,,0.107047358,,100,0.661602405,,1.9199919,31.20021356,26.0
2008,New Hampshire,NH,15.08401979,,7.139155357,30.91906051,40.87213039,0.253827077,0.677645907,,0.595712059,,100,0.045106455,4.413342453,12.27525017,53.14738056,14.2
2008,New Jersey,NJ,14.17906701,,0.040475988,32.59022185,50.56129515,0.87851096,1.384748994,0.2494331,0.510896079,0.004191612,100,0.03279948,,1.462216074,52.02351122,14.7
2008,New Mexico,NM,72.99203452,,0.843797286,21.52402617,,0.00823835,0.051026974,,0.142094654,,100,4.438784748,,5.333609008,5.333609008,28.2
2008,Nevada,NV,22.26377255,3.940783769,4.988946415,68.31555646,,,,0.005662586,0.040666887,0.44460848,100,,,9.374338664,9.374338664,15.4
2008,New York,NY,13.65011285,,19.0441356,31.25413602,30.79284803,0.703642548,1.078133808,,2.669093464,,100,0.891306501,0.395587723,21.40916363,52.20201166,9.9
2008,Ohio,OH,85.19157313,,0.251893182,1.619421515,11.41621864,0.007170223,0.123963372,0.170080289,0.937303241,,100,0.009832331,0.272544727,0.658233611,12.07445225,23.0
2008,Oklahoma,OK,47.57688529,,4.993223537,44.24819886,,0.016626728,0.22221987,0.013388112,0.029524856,,100,3.089366875,0.030140612,8.334950894,8.334950894,30.5
2008,Oregon,OR,6.887647454,,57.57139521,29.61107719,,0.075005401,0.222667708,,0.025193109,,100,4.385733149,1.221280784,63.40107685,63.40107685,11.3
2008,Pennsylvania,PA,52.88190818,,1.146322193,8.423894346,35.3756536,0.374342495,0.636921569,0.274189999,0.421821497,7.87e-05,100,0.328051255,0.295917815,2.407291537,37.78294514,21.4
2008,Rhode Island,RI,,,0.067372692,97.4318239,,,2.144325113,,0.356478297,,100,,,2.211697805,2.211697805,10.1
2008,South Carolina,SC,41.13736947,,1.112237264,5.673500878,51.2616089,0.092623141,0.118599095,,0.178719118,,100,,1.679640036,2.910476395,54.1720853,19.2
2008,South Dakota,SD,51.68221824,,42.25957379,3.227157773,,0.431164961,0.023508077,,0.32720702,,100,2.049170144,,44.33225201,44.33225201,18.7
2008,Tennessee,TN,62.93408849,,6.227516815,0.515346274,29.81318066,0.008732308,0.039597053,0.013268873,0.237895567,,100,0.055278148,0.96984434,7.292236357,37.10541702,19.6
2008,Texas,TX,36.34789584,,0.256793077,47.74034372,10.0614129,0.140544015,0.108321699,0.840071306,0.255323913,,100,4.0082786,0.241014933,4.614408309,14.67582121,25.7
2008,US_TOTAL,US_TOTAL,48.20622293,0.36024715,6.186147065,21.43475318,19.5710742,0.286539304,0.430495016,0.284189707,1.12256031,0.020981637,100,1.343964279,0.905470793,9.247305939,28.81838014,19.1
2008,Utah,UT,81.62596976,0.545907585,1.43431031,15.81473299,,0.306455111,0.050849354,0.076833298,0.093630653,,100,0.051310938,,2.082378186,2.082378186,26.2
2008,Virginia,VA,43.72179179,,1.391047653,12.81682895,38.43055661,0.597432273,1.076207773,,1.582805794,,100,,2.636663088,5.103918515,43.53447513,14.9
2008,Vermont,VT,,,21.88939471,0.038928386,71.77269752,,,,0.062549339,,100,0.150068561,6.086361488,28.12582475,99.89852228,9.5
2008,Washington,WA,7.905590957,,70.05128855,8.850934856,8.363952502,0.050868707,0.151478252,0.245730223,0.031750872,,100,3.300130938,1.004320632,74.50721837,82.87117087,12.1
2008,Wisconsin,WI,65.69967291,,2.54592522,8.260280022,19.1471254,0.117136927,0.774665166,,1.466865985,,100,0.767398259,1.220928534,5.308917178,24.45604258,18.7
2008,West Virginia,WV,97.79461293,,1.369616531,0.19798493,,0.002413219,,0.055146282,0.150564461,,100,0.430088543,-0.000427992,1.799277081,1.799277081,61.3
2008,Wyoming,WY,94.20963643,,1.796273017,1.063815557,,0.144895378,,0.620735955,0.094680808,,100,2.069962853,,3.866235869,3.866235869,123.1
2009,Alaska,AK,9.408789019,,19.75100859,53.37687453,,,0.0971478,,17.26133325,,100,0.104846811,,19.9530032,19.9530032,53.3
2009,Alabama,AL,38.81784801,,8.750357299,22.07040612,27.72402349,0.261291087,0.010109207,0.094047312,0.153064918,,100,,2.118853247,10.87931975,38.60334324,25.2
2009,Arkansas,AR,43.64120558,,7.297025732,19.5298548,26.40195431,0.041802898,0.099290367,,0.153974036,,100,,2.660217799,10.0565339,36.45848821,21.2
2009,Arizona,AZ,35.46161805,,5.740174375,31.0250801,27.38368197,0.001399466,0.01963897,,0.055995624,0.012632707,100,0.026386238,0.122032218,5.920864508,33.30454648,14.8
2009,California,CA,1.001067351,6.276504432,13.61879225,55.40853511,15.51147768,0.367565786,1.20505255,0.792496657,0.753431557,0.316145243,100,2.851803549,1.822485835,26.09078386,41.60226154,10.0
2009,Colorado,CO,62.56388291,,3.729236622,27.3702451,,0.10562641,0.111070785,,0.026604859,0.050597287,100,6.256850459,0.000767315,10.14852247,10.14852247,18.8
2009,Connecticut,CT,7.862204531,,1.632834632,31.43395891,53.37839999,2.286252402,2.429348865,,0.95775131,,100,,0.001993192,4.064176689,57.44257668,10.1
2009,District of Columbia,DC,,,,,,,,,100.0,,100,,,,,5.4
2009,Delaware,DE,58.82751087,,,28.42885655,,0.12138642,2.594430765,4.691398212,5.336417186,,100,,,2.594430765,2.594430765,13.4
2009,Florida,FL,24.77747196,,0.095526403,54.28816473,13.35974703,1.253806865,1.090484896,0.003119949,4.230749876,0.004344987,100,,0.896583761,2.086940047,15.44668708,12.0
2009,Georgia,GA,53.98529349,,2.532808184,15.93318396,24.61769914,0.019687117,0.061850042,,0.504803573,,100,,2.133336166,4.727994392,29.34569353,16.9
2009,Hawaii,HI,13.62482634,1.522097068,1.023102151,,,3.464246463,2.583226443,0.202942037,75.28343087,0.012624275,100,2.283513432,,7.42456337,7.42456337,14.0
2009,Iowa,IA,72.0235068,,1.87266452,2.283485464,9.022223903,0.000892787,0.323730806,,0.164386611,,100,14.30873696,0.000374084,16.50550637,25.52773027,28.2
2009,Idaho,ID,0.630259863,0.579764265,79.64994605,12.54638114,,0.552443972,,,0.000312973,,100,2.392476057,3.648415683,86.27060205,86.27060205,9.8
2009,Illinois,IL,46.40711753,,0.070348156,2.318487044,49.24779443,0.031888275,0.366102883,0.045585481,0.058046256,8.25e-06,100,1.454383902,0.000237795,1.891080989,51.13887541,17.8
2009,Indiana,IN,92.83572303,,0.431532349,3.282462337,,0.293816043,0.259401109,1.560007399,0.134358982,,100,1.202698751,,1.893632209,1.893632209,32.4
2009,Kansas,KS,69.07648359,,0.027418034,5.717748333,18.78546209,,,,0.258714577,,100,6.134173376,,6.16159141,24.9470535,25.8
2009,Kentucky,KY,92.72558762,,3.660626028,0.969244027,,0.013934614,0.111302576,0.004759991,2.224729671,,100,,0.289814369,4.061742973,4.061742973,33.8
2009,Louisiana,LA,25.3502628,,1.358721896,48.35859582,18.44312455,0.501338137,0.0738359,1.348438764,2.04158034,,100,,2.524101785,3.956659581,22.39978413,43.1
2009,Massachusetts,MA,23.16881171,,3.082317749,53.8610208,13.84779256,1.952718493,2.843136301,,2.30216859,0.000110351,100,0.015284865,0.296109614,6.236958881,20.08475145,10.8
2009,Maryland,MD,55.19688802,,4.31473729,4.038496367,33.23854904,0.584561924,0.858305978,0.614924119,0.753629391,,100,,0.399903305,5.572946574,38.81149561,12.5
2009,Maine,ME,0.441264014,,25.75974249,44.98753475,,2.07312618,1.668951193,,2.650990844,,100,1.826457235,20.5919333,49.84708421,49.84708421,13.8
2009,Michigan,MI,66.05332244,,1.355623208,8.319500274,21.59135034,0.340265945,0.824101316,0.200103545,0.394504667,,100,0.296605013,1.471306989,3.947636526,25.53898687,16.6
2009,Minnesota,MN,55.87005708,,1.541359307,5.422714296,23.61018946,0.551702799,1.690365298,0.045934751,0.124322159,,100,9.626298361,1.517056486,14.37507945,37.98526891,17.5
2009,Missouri,MO,81.05011606,,2.056146193,3.866514796,11.59775953,0.031037548,0.083004475,0.007392965,0.099054633,,100,0.565198477,0.002365477,2.706714623,14.30447415,22.2
2009,Mississippi,MS,26.60629808,,,47.77533884,22.58353154,0.025446863,0.014291146,0.050789007,0.034087257,,100,,2.910217274,2.924508419,25.50803996,20.5
2009,Montana,MT,58.44133519,,35.58579831,0.291104599,,0.412941618,,0.005416892,1.835952028,,100,3.073155931,0.354295432,39.01324967,39.01324967,33.7
2009,North Carolina,NC,54.96512917,,4.36734264,4.09761964,34.49759894,0.186160658,0.111049644,,0.250709831,0.003853644,100,,1.484155513,5.966401442,40.46400038,14.1
2009,North Dakota,ND,86.57901999,,4.314045074,0.048560572,,,0.033839753,0.127282155,0.13163933,,100,8.765613126,,13.11349795,13.11349795,78.2
2009,Nebraska,NE,68.67200213,,1.275487846,0.916363713,27.7488735,,0.194680343,,0.067258022,,100,1.125331496,,2.595499686,30.34437319,26.1
2009,New Hampshire,NH,14.3109033,,8.33406979,26.49436955,43.72455691,0.28721806,0.750233509,,0.907954237,,100,0.309842402,4.880852238,14.27499794,57.99955485,13.0
2009,New Jersey,NJ,8.250713111,,0.051901564,33.36770195,55.53675117,0.841769245,1.50167836,0.274594075,0.4500654,0.017322093,100,0.033841742,,1.604743759,57.14149493,12.7
2009,New Mexico,NM,73.39078289,,0.6829679,21.83041537,,,0.084850815,,0.112447998,,100,3.89853502,,4.666353736,4.666353736,28.3
2009,Nevada,NV,19.99710756,4.331540218,6.525888663,68.63156006,,,,0.006325399,0.042922538,0.462295147,100,,0.002360421,11.32208445,11.32208445,14.7
